node_id,peso_total_kg,volumen_total_m3,n_pedidos,lat,lon,direccion_normalizada
1188,119.461,0.766145,1,-33.415419,-70.5896234,AVENIDA APOQUINDO 1498
1189,27.837,0.07662,1,-33.4154282,-70.5896684,AVENIDA APOQUINDO 1730
1190,319.01,1.952998,1,-33.4154441,-70.5897451,AVENIDA APOQUINDO 2126
1191,17.131,0.110272,1,-33.4160211,-70.5926582,AVENIDA APOQUINDO 3569
1192,50.142,0.328426,1,-33.415742,-70.5916076,AVENIDA APOQUINDO 3723
1193,59.551,0.435958,1,-33.4156139,-70.590686,AVENIDA APOQUINDO 3809
1194,334.589,3.035762,1,-33.4096712,-70.5703756,AVENIDA APOQUINDO 5706
1195,27.307,0.076186,1,-33.40932678484848,-70.56787636565656,AVENIDA APOQUINDO 5983
1196,252.037,1.990663,2,-33.40758833636364,-70.56084234545453,AVENIDA APOQUINDO 6587
1197,72.48,0.529408,1,-33.407626154545454,-70.55991624318182,AVENIDA APOQUINDO 6717
1198,64.047,0.364131,1,-33.40839174285714,-70.54879891836734,AVENIDA APOQUINDO 7973
1199,422.992,3.236586,1,-33.41538010156422,-70.5894337720031,AVENIDA APOQUINDO 8523
1200,32.209999999999994,0.1083949999999999,1,-33.41538010156422,-70.5894337720031,AVENIDA APOQUINDO 8795
1201,67.394,0.5338350000000001,1,-33.41538010156422,-70.5894337720031,AVENIDA APOQUINDO 9524
1202,68.924,0.364159,1,-33.5038862,-70.6533757,AVENIDA DEPARTAMENTAL 1018
1203,392.249,3.803711,1,-33.5014507,-70.6629139,AVENIDA DEPARTAMENTAL 1600
1204,258.972,1.7473230000000002,3,-33.49639758636363,-70.67380454545456,AVENIDA DEPARTAMENTAL 2586
1205,28.739,0.175353,1,-33.4898387,-70.6819935,AVENIDA DEPARTAMENTAL 4004
1206,163.336,1.230524,1,-33.5115714,-70.5625245,AVENIDA DEPARTAMENTAL 6836
1207,86.64099999999999,0.781003,1,-33.511899,-70.5565111,AVENIDA DEPARTAMENTAL 7403
1208,190.197,1.391773,1,-33.5119458,-70.555652,AVENIDA DEPARTAMENTAL 7484
1209,180.689,1.330029,1,-33.5120919,-70.5529688,AVENIDA DEPARTAMENTAL 7737
1210,6.663,0.015827,1,-33.49895358332377,-70.6698940506075,AVENIDA DEPARTAMENTAL 8393
1211,87.231,0.6176980000000001,1,-33.49895358332377,-70.6698940506075,AVENIDA DEPARTAMENTAL 8493
1212,18.653,0.100008,1,-33.50479518780487,-70.64872190243902,AVENIDA DEPARTAMENTAL 889
1213,252.355,1.68554,1,-33.49895358332377,-70.6698940506075,AVENIDA DEPARTAMENTAL 9211
1214,295.772,1.792795,1,-33.49895358332377,-70.6698940506075,AVENIDA DEPARTAMENTAL 9238
1215,57.918,0.360894,1,-33.461531475,-70.61424985,AVENIDA GRECIA 1728
1216,103.453,0.7163630000000001,1,-33.4651442,-70.5902593,AVENIDA GRECIA 3963
1217,174.678,1.018869,1,-33.474217767999995,-70.55036291280001,AVENIDA GRECIA 7712
1218,498.749,3.99824,2,-33.4757302,-70.5430834,AVENIDA GRECIA 8650
1219,48.995,0.383182,1,-33.46049613448276,-70.6220507,AVENIDA GRECIA 943
1220,206.61899999999997,1.169963,2,-33.46821033574976,-70.57937655427114,AVENIDA GRECIA 9490
1221,94.743,0.573044,1,-33.40491083846154,-70.66261288461538,AVENIDA INDEPENDENCIA 2310
1222,427.801,3.343481,1,-33.384867033333336,-70.67986276666667,AVENIDA INDEPENDENCIA 4789
1223,257.118,1.957098,1,-33.37787285555556,-70.68398367333333,AVENIDA INDEPENDENCIA 5446
1224,432.224,3.734321,1,-33.430113,-70.653323,AVENIDA INDEPENDENCIA 6527
1225,116.443,0.968173,1,-33.430113,-70.653323,AVENIDA INDEPENDENCIA 6663
1226,159.774,1.245723,1,-33.430113,-70.653323,AVENIDA INDEPENDENCIA 7595
1227,18.6,0.032911,1,-33.430113,-70.653323,AVENIDA INDEPENDENCIA 8147
1228,143.106,1.108567,1,-33.430113,-70.653323,AVENIDA INDEPENDENCIA 8549
1229,164.808,1.406316,1,-33.430113,-70.653323,AVENIDA INDEPENDENCIA 9696
1230,24.936,0.171615,1,-33.453874464485985,-70.6061651,AVENIDA IRARRÁZAVAL 2396
1231,228.235,1.539535,1,-33.4541868,-70.6041639,AVENIDA IRARRÁZAVAL 2601
1232,71.478,0.337388,1,-33.4546372,-70.5998304,AVENIDA IRARRÁZAVAL 3003
1233,59.592,0.3512079999999999,1,-33.4539782,-70.5757001,AVENIDA IRARRÁZAVAL 5222
1234,120.197,0.815239,1,-33.45211752135792,-70.62996532946244,AVENIDA IRARRÁZAVAL 5965
1235,126.534,0.898761,1,-33.45211752135792,-70.62996532946244,AVENIDA IRARRÁZAVAL 6780
1236,959.9090000000001,6.071145,2,-33.45211752135792,-70.62996532946244,AVENIDA IRARRÁZAVAL 7578
1237,130.686,0.992924,1,-33.45211752135792,-70.62996532946244,AVENIDA IRARRÁZAVAL 9016
1238,230.48,1.749025,1,-33.4069263,-70.5956485,AVENIDA KENNEDY 1172
1239,551.038,4.316898,1,-33.4071826,-70.5963306,AVENIDA KENNEDY 1795
1240,31.394,0.230482,1,-33.4055216,-70.5917304,AVENIDA KENNEDY 3695
1241,228.865,1.762026,1,-33.4052895,-70.5910911,AVENIDA KENNEDY 3779
1242,18.088,0.053942,1,-33.401922,-70.5812888,AVENIDA KENNEDY 5042
1243,240.663,1.544184,1,-33.3996417,-70.5758255,AVENIDA KENNEDY 5542
1244,159.584,1.076714,1,-33.3995267,-70.575535,AVENIDA KENNEDY 5603
1245,65.112,0.411222,1,-33.3994784,-70.5750349,AVENIDA KENNEDY 5716
1246,114.623,0.8953800000000001,1,-33.3984445,-70.5726888,AVENIDA KENNEDY 5832
1247,152.77100000000002,0.715943,1,-33.404958,-70.590861,AVENIDA KENNEDY 640
1248,234.153,1.665861,1,-33.3940819,-70.5605103,AVENIDA KENNEDY 7107
1249,172.577,1.301385,1,-33.3930654,-70.5575736,AVENIDA KENNEDY 7247
1250,450.049,3.134293,1,-33.3927698,-70.5563612,AVENIDA KENNEDY 7565
1251,101.303,0.6352840000000001,1,-33.392296,-70.5553717,AVENIDA KENNEDY 7678
1252,22.235,0.180693,1,-33.3903883,-70.5498535,AVENIDA KENNEDY 8602
1253,315.595,2.7544820000000003,1,-33.3865381,-70.5399915,AVENIDA KENNEDY 9675
1254,7.148000000000001,0.022104,1,-33.5158876737604,-70.58408346247862,AVENIDA LA FLORIDA 1383
1255,41.757,0.280255,1,-33.5158876737604,-70.58408346247862,AVENIDA LA FLORIDA 2701
1256,81.943,0.457883,1,-33.5158876737604,-70.58408346247862,AVENIDA LA FLORIDA 2787
1257,215.678,1.214056,1,-33.5158876737604,-70.58408346247862,AVENIDA LA FLORIDA 3026
1258,246.575,1.951853,1,-33.55947683555668,-70.55875740204472,AVENIDA LA FLORIDA 3952
1259,169.216,1.250497,1,-33.5158876737604,-70.58408346247862,AVENIDA LA FLORIDA 4055
1260,395.65299999999996,2.9992490000000003,2,-33.5158876737604,-70.58408346247862,AVENIDA LA FLORIDA 4780
1261,256.10200000000003,2.04868,1,-33.51150570340909,-70.58755274545454,AVENIDA LA FLORIDA 6009
1262,70.565,0.421349,1,-33.5204387,-70.580209,AVENIDA LA FLORIDA 7075
1263,49.607,0.327645,1,-33.5207888,-70.5796926,AVENIDA LA FLORIDA 7492
1264,0.752,0.006526,1,-33.5386303,-70.5722529,AVENIDA LA FLORIDA 9336
1265,239.756,1.879711,1,-33.53931238888889,-70.57209238888889,AVENIDA LA FLORIDA 9375
1266,213.761,1.5566259999999998,1,-33.393217,-70.544274,AVENIDA LAS CONDES 1211
1267,107.148,0.449675,1,-33.393217,-70.544274,AVENIDA LAS CONDES 1767
1268,241.711,1.564182,2,-33.393217,-70.544274,AVENIDA LAS CONDES 1859
1269,206.861,1.245613,1,-33.393217,-70.544274,AVENIDA LAS CONDES 2034
1270,117.627,0.7400479999999999,1,-33.393217,-70.544274,AVENIDA LAS CONDES 2178
1271,223.37,1.32907,1,-33.393217,-70.544274,AVENIDA LAS CONDES 2563
1272,237.001,1.730019,1,-33.393217,-70.544274,AVENIDA LAS CONDES 2824
1273,85.006,0.4743599999999999,1,-33.393217,-70.544274,AVENIDA LAS CONDES 3513
1274,92.08,0.7520589999999999,1,-33.393217,-70.544274,AVENIDA LAS CONDES 3917
1275,165.58999999999995,1.231637,1,-33.393217,-70.544274,AVENIDA LAS CONDES 4005
1276,63.917,0.25795,1,-33.393217,-70.544274,AVENIDA LAS CONDES 4566
1277,173.378,1.092076,2,-33.406144473333335,-70.55944789333333,AVENIDA LAS CONDES 6919
1278,55.529,0.24317,1,-33.399413,-70.5525788,AVENIDA LAS CONDES 8020
1279,350.18,2.601284,1,-33.393906672641506,-70.54526152924528,AVENIDA LAS CONDES 8964
1280,37.472,0.215087,1,-33.4439511,-70.6506286,AVENIDA LIBERTADOR BERNARDO O HIGGINS 1045
1281,195.531,0.791266,1,-33.4496617,-70.6739957,AVENIDA LIBERTADOR BERNARDO O HIGGINS 2693
1282,256.15,2.073422,1,-33.4418306,-70.6430844,AVENIDA LIBERTADOR BERNARDO O HIGGINS 485
1283,34.229,0.144667,1,-33.4569332,-70.7035986,AVENIDA LIBERTADOR BERNARDO O HIGGINS 4908
1284,63.439,0.502289,1,-33.44599,-70.657639,AVENIDA LIBERTADOR BERNARDO O HIGGINS 6552
1285,194.994,0.965917,1,-33.44599,-70.657639,AVENIDA LIBERTADOR BERNARDO O HIGGINS 6781
1286,136.279,0.899345,1,-33.44599,-70.657639,AVENIDA LIBERTADOR BERNARDO O HIGGINS 7072
1287,454.802,3.342722,1,-33.44599,-70.657639,AVENIDA LIBERTADOR BERNARDO O HIGGINS 7332
1288,199.209,1.334422,1,-33.49707804581206,-70.59790889427815,AVENIDA MACUL 1380
1289,23.739,0.075878,1,-33.49707804581206,-70.59790889427815,AVENIDA MACUL 1679
1290,508.105,3.223248,2,-33.475424546938775,-70.59900136938775,AVENIDA MACUL 2271
1291,462.106,3.926209,1,-33.47626346046511,-70.59871930465115,AVENIDA MACUL 2356
1292,129.87400000000002,0.805442,1,-33.4902904,-70.599608,AVENIDA MACUL 3971
1293,170.521,0.6844250000000001,1,-33.4904487,-70.5996166,AVENIDA MACUL 3991
1294,149.956,1.054054,1,-33.50734077407407,-70.55569924814814,AVENIDA MACUL 7401
1295,251.79700000000005,2.221009,1,-33.49707804581206,-70.59790889427815,AVENIDA MACUL 7869
1296,192.738,1.345069,1,-33.49707804581206,-70.59790889427815,AVENIDA MACUL 7909
1297,52.908,0.512965,1,-33.49707804581206,-70.59790889427815,AVENIDA MACUL 8042
1298,350.559,1.873493,1,-33.49707804581206,-70.59790889427815,AVENIDA MACUL 928
1299,168.721,1.326518,1,-33.4471288,-70.6138216,AVENIDA MANUEL MONTT 2121
1300,74.85900000000001,0.291939,1,-33.4477465,-70.6135514,AVENIDA MANUEL MONTT 2218
1301,195.707,1.521122,1,-33.450409379191655,-70.61310094459272,AVENIDA MANUEL MONTT 4441
1302,124.387,0.905825,1,-33.450409379191655,-70.61310094459272,AVENIDA MANUEL MONTT 4666
1303,196.521,1.123492,1,-33.450409379191655,-70.61310094459272,AVENIDA MANUEL MONTT 4785
1304,363.399,3.1653580000000003,1,-33.450409379191655,-70.61310094459272,AVENIDA MANUEL MONTT 5734
1305,263.859,2.345939,1,-33.450409379191655,-70.61310094459272,AVENIDA MANUEL MONTT 5813
1306,313.432,2.221785,2,-33.450409379191655,-70.61310094459272,AVENIDA MANUEL MONTT 7191
1307,201.971,1.294292,1,-33.450409379191655,-70.61310094459272,AVENIDA MANUEL MONTT 9891
1308,134.319,0.87325,2,-33.432762,-70.686501,AVENIDA MAPOCHO 1366
1309,190.856,1.741329,1,-33.4322458,-70.6700658,AVENIDA MAPOCHO 2352
1310,392.752,3.590777,1,-33.43231273781036,-70.6598401291291,AVENIDA MAPOCHO 3282
1311,61.604,0.510714,1,-33.432762,-70.686501,AVENIDA MAPOCHO 4504
1312,68.988,0.549905,1,-33.432762,-70.686501,AVENIDA MAPOCHO 5324
1313,109.158,0.821973,1,-33.432762,-70.686501,AVENIDA MAPOCHO 5395
1314,245.847,1.7575889999999998,1,-33.432762,-70.686501,AVENIDA MAPOCHO 5583
1315,103.69,0.427386,1,-33.432762,-70.686501,AVENIDA MAPOCHO 5746
1316,90.261,0.311486,1,-33.43231273781036,-70.6598401291291,AVENIDA MAPOCHO 8382
1317,217.461,1.712902,1,-33.432762,-70.686501,AVENIDA MAPOCHO 9524
1318,22.356,0.153905,1,-33.432762,-70.686501,AVENIDA MAPOCHO 9885
1319,207.187,1.3732,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 1637
1320,51.563,0.266117,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 1936
1321,258.594,1.187689,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 4095
1322,228.895,2.229464,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 5065
1323,18.95,0.1625019999999999,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 6085
1324,29.415,0.191678,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 6279
1325,91.852,0.5784600000000001,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 6450
1326,74.702,0.641751,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 7432
1327,156.413,0.948508,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 7845
1328,52.391,0.210025,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 8464
1329,552.547,4.576711,2,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 9009
1330,570.101,4.110556,1,-33.45799120274538,-70.64211682398948,AVENIDA MATTA 9752
1331,364.44100000000003,2.3957770000000003,2,-33.5047358070707,-70.75759334343434,AVENIDA PAJARITOS 2476
1332,56.317,0.226817,1,-33.52446732307692,-70.75704077692308,AVENIDA PAJARITOS 301
1333,183.033,0.91647,1,-33.4800914,-70.7442017,AVENIDA PAJARITOS 4612
1334,403.888,3.020949,1,-33.47351293421051,-70.7390279493351,AVENIDA PAJARITOS 5779
1335,103.842,0.791614,1,-33.47351293421051,-70.7390279493351,AVENIDA PAJARITOS 6316
1336,133.687,0.8681019999999999,1,-33.47351293421051,-70.7390279493351,AVENIDA PAJARITOS 7107
1337,40.396,0.287561,1,-33.47351293421051,-70.7390279493351,AVENIDA PAJARITOS 7162
1338,568.953,3.6164960000000006,2,-33.47351293421051,-70.7390279493351,AVENIDA PAJARITOS 7853
1339,78.208,0.407022,1,-33.47351293421051,-70.7390279493351,AVENIDA PAJARITOS 8764
1340,714.716,5.657775,1,-33.5187763,-70.7573866,AVENIDA PAJARITOS 933
1341,181.115,0.909082,1,-33.47351293421051,-70.7390279493351,AVENIDA PAJARITOS 9996
1342,492.17300000000006,4.312902,1,-33.4267071,-70.6111912,AVENIDA PEDRO DE VALDIVIA 353
1343,33.576,0.338705,1,-33.457367524999995,-70.60555932647058,AVENIDA PEDRO DE VALDIVIA 3769
1344,90.55,0.523069,1,-33.46445214040404,-70.60642337878787,AVENIDA PEDRO DE VALDIVIA 4492
1345,309.972,2.518047,1,-33.487187465,-70.60611766,AVENIDA PEDRO DE VALDIVIA 6852
1346,73.324,0.595124,1,-33.489901842857144,-70.60646732857143,AVENIDA PEDRO DE VALDIVIA 7181
1347,591.059,4.747122,1,-33.446682,-70.605953,AVENIDA PEDRO DE VALDIVIA 8011
1348,118.403,0.862368,1,-33.446682,-70.605953,AVENIDA PEDRO DE VALDIVIA 8264
1349,23.763,0.19314,1,-33.446682,-70.605953,AVENIDA PEDRO DE VALDIVIA 9956
1350,213.727,1.643157,1,-33.4281536,-70.6183503,AVENIDA PROVIDENCIA 1433
1351,122.814,0.783373,1,-33.4363188,-70.6313525,AVENIDA PROVIDENCIA 178
1352,190.265,1.643114,1,-33.4185123,-70.6022232,AVENIDA PROVIDENCIA 2654
1353,205.329,1.37685,1,-33.43307993353561,-70.62608343748443,AVENIDA PROVIDENCIA 2855
1354,163.174,0.301898,1,-33.43307993353561,-70.62608343748443,AVENIDA PROVIDENCIA 3801
1355,29.111,0.279475,1,-33.43307993353561,-70.62608343748443,AVENIDA PROVIDENCIA 4618
1356,38.799,0.254952,1,-33.43307993353561,-70.62608343748443,AVENIDA PROVIDENCIA 5716
1357,53.388,0.367519,1,-33.43307993353561,-70.62608343748443,AVENIDA PROVIDENCIA 7118
1358,279.962,2.204565,1,-33.43307993353561,-70.62608343748443,AVENIDA PROVIDENCIA 7581
1359,170.313,1.39648,1,-33.43307993353561,-70.62608343748443,AVENIDA PROVIDENCIA 8825
1360,147.042,0.665774,1,-33.43606751567123,-70.63111504939877,AVENIDA PROVIDENCIA 9354
1361,37.237,0.128891,1,-33.4179534,-70.6437894,AVENIDA RECOLETA 1288
1362,103.352,0.539193,1,-33.4041189,-70.6430757,AVENIDA RECOLETA 2494
1363,265.985,1.900793,1,-33.3815223,-70.6398516,AVENIDA RECOLETA 4446
1364,79.90299999999999,0.643853,1,-33.3796773,-70.6391432,AVENIDA RECOLETA 5073
1365,356.23199999999997,2.26293,2,-33.431874,-70.647723,AVENIDA RECOLETA 6597
1366,143.605,0.912117,1,-33.431874,-70.647723,AVENIDA RECOLETA 8699
1367,29.693,0.139574,1,-33.431874,-70.647723,AVENIDA RECOLETA 8905
1368,168.871,1.377572,1,-33.431874,-70.647723,AVENIDA RECOLETA 8980
1369,159.042,1.261806,1,-33.431874,-70.647723,AVENIDA RECOLETA 9064
1370,153.314,0.8079459999999999,1,-33.431874,-70.647723,AVENIDA RECOLETA 9615
1371,307.305,2.285727,2,-33.431874,-70.647723,AVENIDA RECOLETA 9915
1372,86.767,0.349323,1,-33.431874,-70.647723,AVENIDA RECOLETA 9981
1373,159.77700000000002,0.923425,1,-33.46336458333333,-70.64253716666667,AVENIDA SANTA ROSA 1408
1374,260.312,2.268517,1,-33.49571311052632,-70.63949395263157,AVENIDA SANTA ROSA 4230
1375,189.534,1.5828570000000002,1,-33.4976847,-70.63921816153847,AVENIDA SANTA ROSA 4394
1376,59.952,0.4738529999999999,1,-33.5009074,-70.6390666,AVENIDA SANTA ROSA 4704
1377,54.458,0.285852,1,-33.5096011,-70.6382015,AVENIDA SANTA ROSA 5687
1378,86.04,0.69482,1,-33.5098463,-70.6381436,AVENIDA SANTA ROSA 5706
1379,222.006,1.609559,1,-33.5129703,-70.637431,AVENIDA SANTA ROSA 6009
1380,521.3100000000001,4.124248000000001,2,-33.5156645,-70.6371036,AVENIDA SANTA ROSA 6201
1381,265.641,2.035835,2,-33.51730174,-70.63703914000001,AVENIDA SANTA ROSA 6309
1382,74.783,0.486004,1,-33.526553832653065,-70.635556892517,AVENIDA SANTA ROSA 7174
1383,62.993,0.372361,1,-33.54463983700184,-70.63355890870012,AVENIDA SANTA ROSA 9214
1384,130.60600000000002,1.125029,1,-33.548674239246694,-70.63320323839527,AVENIDA SANTA ROSA 9461
1385,52.49,0.39367,1,-33.4194747,-70.5999371,AVENIDA TOBALABA 205
1386,90.701,0.799656,1,-33.4305967,-70.5859236,AVENIDA TOBALABA 3001
1387,42.261,0.1856229999999999,1,-33.4308362,-70.5856406,AVENIDA TOBALABA 3105
1388,135.47699999999998,0.316631,1,-33.4309207,-70.5855446,AVENIDA TOBALABA 3141
1389,198.812,1.487683,1,-33.4327981,-70.5839616,AVENIDA TOBALABA 3853
1390,2.848,0.010993,1,-33.4332023,-70.5834936,AVENIDA TOBALABA 4027
1391,205.594,1.3997200000000003,1,-33.43444375714286,-70.58189208571429,AVENIDA TOBALABA 4569
1392,283.214,2.52876,1,-33.4350282,-70.5807036,AVENIDA TOBALABA 4667
1393,284.386,1.991815,1,-33.4848574,-70.5614288,AVENIDA TOBALABA 6778
1394,267.087,2.161383,1,-33.519018,-70.5578428,AVENIDA TOBALABA 7248
1395,72.82,0.365892,1,-33.4562733,-70.5560667,AVENIDA TOBALABA 8129
1396,258.962,2.287563,1,-33.4603279,-70.5532949,AVENIDA TOBALABA 8803
1397,131.39,0.895338,1,-33.479265,-70.6219998,AVENIDA VICUÑA MACKENNA 3067
1398,361.423,2.7474220000000003,1,-33.5134377,-70.6088394,AVENIDA VICUÑA MACKENNA 6287
1399,31.237,0.257536,1,-33.4512407,-70.6309963,AVENIDA VICUÑA MACKENNA 691
1400,129.505,0.8099660000000001,1,-33.46940842645815,-70.6254914847134,AVENIDA VICUÑA MACKENNA 9411
1401,81.183,0.549251,1,-33.4173811,-70.6050548,AVENIDA VITACURA 1491
1402,128.237,1.193719,1,-33.4171058,-70.6049172,AVENIDA VITACURA 1955
1403,167.022,1.171173,1,-33.3999497,-70.591067,AVENIDA VITACURA 4042
1404,208.773,1.539289,1,-33.3995503,-70.5901189,AVENIDA VITACURA 4145
1405,126.693,0.878428,1,-33.3993198,-70.5892384,AVENIDA VITACURA 4256
1406,77.556,0.313777,1,-33.3877354,-70.5662816,AVENIDA VITACURA 6815
1407,206.463,1.869506,1,-33.4178672,-70.6052595,AVENIDA VITACURA 682
1408,24.471,0.195999,1,-33.4178406,-70.6052487,AVENIDA VITACURA 713
1409,33.244,0.103453,1,-33.3865382,-70.5639654,AVENIDA VITACURA 7181
1410,59.539,0.475491,1,-33.38589567222222,-70.56153729444445,AVENIDA VITACURA 7462
1411,279.297,1.595215,1,-33.386204864864865,-70.56240029391893,AVENIDA VITACURA 7559
1412,109.762,0.234717,1,-33.3841501,-70.5523583,AVENIDA VITACURA 8663
1413,40.597,0.265151,1,-33.381545634285715,-70.54587447714286,AVENIDA VITACURA 9378
1414,141.184,1.2557239999999998,1,-33.38110315,-70.5437705625,AVENIDA VITACURA 9543
1415,374.365,2.180078,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 1144
1416,414.318,2.74049,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 1188
1417,276.59900000000005,1.7671370000000002,5,-33.44209326,-70.65622238,CALLE AMUNÁTEGUI 144
1418,62.402,0.352732,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 147
1419,189.995,1.489201,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 1550
1420,13.989,0.113902,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 1682
1421,207.83599999999998,1.26951,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 1717
1422,333.993,2.063022,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 1785
1423,359.088,2.8306910000000003,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 1887
1424,718.152,4.524792,4,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 1984
1425,150.929,0.915067,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 2290
1426,1105.843,7.668608,7,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3124
1427,104.89000000000001,0.6733669999999999,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3146
1428,550.48,3.822546,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 336
1429,42.728,0.394455,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3426
1430,138.886,0.9591,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3478
1431,693.62,3.949285,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3570
1432,204.171,1.055673,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3636
1433,66.614,0.334082,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3663
1434,66.144,0.409651,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3822
1435,179.00099999999998,1.006877,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3884
1436,151.196,1.103864,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 3957
1437,308.617,1.950834,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 4142
1438,403.206,3.636004,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 4416
1439,485.32800000000003,3.103756,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 4564
1440,242.957,1.709411,2,-33.46845608108109,-70.70007485945946,CALLE AMUNÁTEGUI 4767
1441,366.811,2.391579,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 5053
1442,518.337,2.628008,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 5187
1443,222.984,1.1888480000000001,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 5542
1444,354.93199999999996,3.0724210000000003,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 562
1445,452.25,2.822002,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 571
1446,78.885,0.436369,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 5836
1447,310.168,1.918602,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 5971
1448,109.286,0.7077559999999999,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 6557
1449,724.537,5.323665999999999,5,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 6560
1450,115.43,0.81054,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 6655
1451,218.562,1.618685,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 6684
1452,155.95,1.097169,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 6720
1453,162.644,1.204762,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 7084
1454,396.429,2.118152,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 7156
1455,313.108,2.167444,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 7187
1456,488.005,4.011271000000001,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 7218
1457,650.825,5.078139,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 7235
1458,1008.125,6.252875,5,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 7313
1459,121.88499999999999,1.043681,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 7500
1460,686.05,4.7099340000000005,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 7671
1461,108.302,0.792964,1,-33.43491444594595,-70.65721899729729,CALLE AMUNÁTEGUI 775
1462,86.581,0.347866,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 7896
1463,188.641,1.631807,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 8098
1464,116.319,0.740379,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 8155
1465,580.08,4.024647,5,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 8339
1466,18.873,0.12727,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 8408
1467,104.402,0.728352,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 8835
1468,418.31,3.047721,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 8910
1469,645.051,4.580964000000001,4,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 8931
1470,18.682,0.132224,1,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 8936
1471,414.521,2.893158,2,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 9103
1472,267.88,1.6768830000000001,3,-33.41625625370045,-70.66756956491413,CALLE AMUNÁTEGUI 9147
