Fecha de despacho Solicitada,node_id,n_pedidos,monto_total_nodo_dia,volumen_total_nodo_dia_m3,peso_total_nodo_dia_kg,lat_final,lon_final,direccion_normalizada,node_id_deposito,lat_deposito,lon_deposito,fecha,uso_capacidad_vol_pct,uso_capacidad_peso_pct,excede_volumen_camion,excede_peso_camion,dist_deposito_km,angulo_rad,angulo_grados,sector_angular,carga_relativa_max,cluster_id_global,cluster_id_dia,vol_acum_cluster,peso_acum_cluster,nodos_acum_cluster,ventana,score_exigencia
2026-12-19,66,1,313139,2.221971,338.72,-33.4156139,-70.590686,Av. Apoquindo 3809,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0493771333333333,0.0451626666666666,False,False,9.061457513328971,0.1222761447045007,7.0059070266988215,0,0.0493771333333333,163,2,12.594364,1686.986,5,PM,13.325807184676243
2026-12-19,1241,1,244394,1.762026,228.865,-33.4052895,-70.5910911,Avenida Kennedy 3779,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0391561333333333,0.0305153333333333,False,False,9.262581003886872,0.2267709390825383,12.993017725647746,0,0.0391561333333333,163,2,14.35639,1915.851,6,PM,13.325807184676243
2026-12-19,1144,1,153177,1.041254,164.93,-33.3999497,-70.591067,Av. Vitacura 4042,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0231389777777777,0.0219906666666666,False,False,9.440527120623091,0.2787311104658298,15.970116248686791,0,0.0231389777777777,163,2,15.397644,2080.781,7,PM,13.325807184676243
2026-12-19,333,1,48400,1.388869,216.943,-33.4028231,-70.5834356,Av. Kennedy 4724,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0308637555555555,0.0289257333333333,False,False,10.020912995531608,0.2331611739571608,13.359151214060944,0,0.0308637555555555,164,3,1.388869,216.943,1,AM,14.98041694767501
2026-12-19,344,1,116182,1.432081,162.708,-33.3997632,-70.5757715,Av. Kennedy 5651,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0318240222222222,0.0216944,False,False,10.79919819245914,0.2436595107805117,13.960661605945688,0,0.0318240222222222,164,3,2.82095,379.651,2,AM,14.98041694767501
2026-12-19,473,1,140847,0.8431719999999999,152.308,-33.406144473333335,-70.55944789333333,Av. Las Condes 6919,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0187371555555555,0.0203077333333333,False,False,12.099554468820983,0.1654103064696936,9.477312448678958,0,0.0203077333333333,164,3,3.664122,531.9590000000001,3,AM,14.98041694767501
2026-12-19,1160,1,80703,2.615532,303.619,-33.3873452,-70.565607,Av. Vitacura 6926,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0581229333333333,0.0404825333333333,False,False,12.14410004070848,0.3186488591676788,18.257234776966527,0,0.0581229333333333,164,3,6.279654,835.5780000000001,4,AM,14.98041694767501
2026-12-19,1162,1,132939,0.203298,35.686,-33.386711862921345,-70.56429622247191,Av. Vitacura 7085,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0045177333333333,0.0047581333333333,False,False,12.28319376638902,0.3201215227096289,18.341612182563097,0,0.0047581333333333,164,3,6.482952,871.2640000000001,5,AM,14.98041694767501
2026-12-19,1170,1,178382,0.779949,138.52,-33.3847926,-70.5538544,Av. Vitacura 8467,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0173322,0.0184693333333333,False,False,13.263855353467983,0.3096702776202817,17.74279994828663,0,0.0184693333333333,164,3,7.262901,1009.784,6,AM,14.98041694767501
2026-12-19,1276,1,98109,0.25795,63.917,-33.393217,-70.544274,Avenida Las Condes 4566,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0057322222222222,0.0085222666666666,False,False,13.80998432855826,0.2351856518552615,13.475145253339631,0,0.0085222666666666,164,3,7.520851,1073.701,7,AM,14.98041694767501
2026-12-19,461,1,266865,2.132539,281.286,-33.38904613999576,-70.54005416426546,Av. Las Condes 5230,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0473897555555555,0.0375048,False,False,14.318723105197344,0.2553807276129263,14.632237861200736,0,0.0473897555555555,164,3,9.65339,1354.987,8,AM,14.98041694767501
2026-12-19,216,1,157086,0.654146,83.781,-33.384867033333336,-70.67986276666667,Av. Independencia 4789,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0145365777777777,0.0111708,False,False,4.788611299709947,1.3984483614805836,80.12518897982278,1,0.0145365777777777,164,3,10.307536,1438.768,9,AM,14.98041694767501
2026-12-19,1183,1,217210,0.016598,8.785,-33.373080262316364,-70.72311236685437,Avenida Américo Vespucio 4961,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0003688444444444,0.0011713333333333,False,False,6.903602261871326,2.1531985424053497,123.36918893354716,2,0.0011713333333333,164,3,10.324134,1447.553,10,AM,14.98041694767501
2026-12-19,2100,1,45494,0.6758390000000001,110.432,-33.442098310000006,-70.70665943,Calle Santo Domingo 5170,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0150186444444444,0.0147242666666666,False,False,2.423626861242421,-2.495443184565337,217.02163750972045,4,0.0150186444444444,164,3,10.999973,1557.985,11,AM,14.98041694767501
2026-12-19,782,1,76088,1.160396,170.172,-33.471312525,-70.73590915833333,Av. Pajaritos 5711,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0257865777777777,0.0226896,False,False,6.641164243957706,-2.408061094895687,222.02826245282512,4,0.0257865777777777,164,3,12.160369,1728.1570000000002,12,AM,14.98041694767501
2026-12-19,1333,1,138433,0.91647,183.033,-33.4800914,-70.7442017,Avenida Pajaritos 4612,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.020366,0.0244044,False,False,7.880596706182912,-2.3955556002561424,222.7447745163945,4,0.0244044,164,3,13.076839,1911.19,13,AM,14.98041694767501
2026-12-19,800,1,140023,0.221303,22.851000000000003,-33.488076083068606,-70.75138480605311,Av. Pajaritos 8544,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0049178444444444,0.0030468,False,False,8.986561577469816,-2.3843498784797683,223.38681508057857,4,0.0049178444444444,164,3,13.298142000000002,1934.041,14,AM,14.98041694767501
2026-12-19,505,1,158345,3.170333,402.927,-33.4535087,-70.688332,Av. Libertador Bernardo O Higgins 3848,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0704518444444444,0.0537236,False,False,2.8954081750852283,-1.6111448819280514,267.68819808141933,5,0.0704518444444444,165,4,3.170333,402.927,1,AM,14.659425472397118
2026-12-19,758,1,177256,0.135512,29.727,-33.500892972549025,-70.75715877058823,Av. Pajaritos 2819,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0030113777777777,0.0039636,False,False,10.423292869638,-2.331555334149076,226.4117196520436,5,0.0039636,165,4,3.305845,432.654,2,AM,14.659425472397118
2026-12-19,744,1,138448,0.649162,102.268,-33.5179575,-70.7573922,Av. Pajaritos 1016,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0144258222222222,0.0136357333333333,False,False,11.978958641700142,-2.2300662289971656,232.22661704380744,5,0.0144258222222222,165,4,3.955007,534.922,3,AM,14.659425472397118
2026-12-19,640,1,95932,0.473855,78.19000000000001,-33.432762,-70.686501,Av. Mapocho 159,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0105301111111111,0.0104253333333333,False,False,0.5912904207394205,-1.4239912550442368,278.41131102242804,6,0.0105301111111111,165,4,4.428862,613.1120000000001,4,AM,14.659425472397118
2026-12-19,651,1,178572,2.242791,336.028,-33.432762,-70.686501,Av. Mapocho 4491,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0498398,0.0448037333333333,False,False,0.5912904207394205,-1.4239912550442368,278.41131102242804,6,0.0498398,165,4,6.671652999999999,949.14,5,AM,14.659425472397118
2026-12-19,671,1,98234,0.155298,20.686,-33.432762,-70.686501,Av. Mapocho 7680,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0034510666666666,0.0027581333333333,False,False,0.5912904207394205,-1.4239912550442368,278.41131102242804,6,0.0034510666666666,165,4,6.826950999999999,969.826,6,AM,14.659425472397118
2026-12-19,678,2,595605,0.5251769999999999,59.456,-33.432762,-70.686501,Av. Mapocho 8108,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0116705999999999,0.0079274666666666,False,False,0.5912904207394205,-1.4239912550442368,278.41131102242804,6,0.0116705999999999,165,4,7.352127999999999,1029.2820000000002,7,AM,14.659425472397118
2026-12-19,681,1,199914,0.636244,93.27,-33.432762,-70.686501,Av. Mapocho 9185,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0141387555555555,0.012436,False,False,0.5912904207394205,-1.4239912550442368,278.41131102242804,6,0.0141387555555555,165,4,7.988372,1122.552,8,AM,14.659425472397118
2026-12-19,1651,1,54407,0.678106,102.869,-33.44127991818181,-70.67637675454544,Calle Compañía de Jesús 2986,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0150690222222222,0.0137158666666666,False,False,1.837670320963372,-0.901906144393424,308.3245844093402,6,0.0150690222222222,165,4,8.666478,1225.421,9,AM,14.659425472397118
2026-12-19,493,1,65030,1.4029459999999998,209.691,-33.448646311111105,-70.66960977777778,Av. Libertador Bernardo O Higgins 2360,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0311765777777777,0.0279588,False,False,2.868071640540647,-0.8750351378479839,309.8641796756623,6,0.0311765777777777,165,4,10.069424,1435.112,10,AM,14.659425472397118
2026-12-19,2047,1,215141,0.35427,78.637,-33.46971150355578,-70.64855318455172,Calle San Diego 5268,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0078726666666666,0.0104849333333333,False,False,5.912522132047328,-0.8285910558677313,312.5252295564904,6,0.0104849333333333,165,4,10.423694,1513.749,11,AM,14.659425472397118
2026-12-19,1484,1,246648,1.015537,139.795,-33.47179651632653,-70.64676993265306,Calle Arturo Prat 1989,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0225674888888888,0.0186393333333333,False,False,6.1971664530087285,-0.8301745211843468,312.4345036768429,6,0.0225674888888888,165,4,11.439231,1653.544,12,AM,14.659425472397118
2026-12-19,965,1,223895,1.183553,167.168,-33.473526936,-70.642107792,Av. Santa Rosa 2167,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0263011777777777,0.0222890666666666,False,False,6.616363953130048,-0.7949236995728428,314.4542269795507,6,0.0263011777777777,165,4,12.622784,1820.712,13,AM,14.659425472397118
2026-12-19,2226,1,120004,0.88359,127.524,-33.488534485686856,-70.65048076207464,Gran Avenida José Miguel Carrera 3758,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0196353333333333,0.0170032,False,False,7.598565470285213,-1.0283247114397578,301.08133406549365,6,0.0196353333333333,165,4,13.506374,1948.236,14,AM,14.659425472397118
2026-12-19,106,1,116922,0.540165,82.83399999999999,-33.5014507,-70.6629139,Av. Departamental 1600,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0120036666666666,0.0110445333333333,False,False,8.529627919856038,-1.2525533603245405,288.23397883847474,6,0.0120036666666666,165,4,14.046539,2031.07,15,AM,14.659425472397118
2026-12-19,143,1,99862,1.083308,122.194,-33.5052577,-70.6470646,Av. Departamental 820,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0240735111111111,0.0162925333333333,False,False,9.418303416011373,-1.0935601466834857,297.34361895132906,6,0.0240735111111111,165,4,15.129847,2153.264,16,AM,14.659425472397118
2026-12-19,987,1,93979,0.5962149999999999,75.013,-33.5090023,-70.6380481,Av. Santa Rosa 5600,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0132492222222222,0.0100017333333333,False,False,10.14979274331658,-1.0274723397814904,301.13017136408894,6,0.0132492222222222,165,4,15.726062,2228.277,17,AM,14.659425472397118
2026-12-19,996,1,147203,0.835974,143.517,-33.5233031,-70.6360487,Av. Santa Rosa 6749,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0185772,0.0191356,False,False,11.666166170439864,-1.0797882028650247,298.13269320781814,6,0.0191356,166,5,0.835974,143.517,1,PM,14.117643114134404
2026-12-19,1002,1,150647,0.698773,104.747,-33.52696109659864,-70.63551418480725,Av. Santa Rosa 7428,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0155282888888888,0.0139662666666666,False,False,12.058400039531085,-1.0909658104444755,297.49226346846217,6,0.0155282888888888,166,5,1.534747,248.264,2,PM,14.117643114134404
2026-12-19,2234,2,283498,2.021481,301.343,-33.5371408,-70.6740565,Gran Avenida José Miguel Carrera 572,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0449218,0.0401790666666666,False,False,12.25476386904473,-1.450772993050868,276.87683046662295,6,0.0449218,166,5,3.556228,549.607,3,PM,14.117643114134404
2026-12-19,37,1,116774,0.782921,131.436,-33.53966451445783,-70.65476811204819,Av. Américo Vespucio 813,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0173982444444444,0.0175248,False,False,12.833132410912254,-1.2886947157705393,286.1632317055369,6,0.0175248,166,5,4.339149,681.043,4,PM,14.117643114134404
2026-12-19,1646,1,227219,0.3696279999999999,66.164,-33.4403756,-70.6697533,Calle Compañía de Jesús 2373,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0082139555555555,0.0088218666666666,False,False,2.1680103590380924,-0.6341289367251967,323.66708825852777,7,0.0088218666666666,166,5,4.708777,747.207,5,PM,14.117643114134404
2026-12-19,1630,1,249327,1.69387,251.556,-33.438738201983064,-70.66443720992424,Calle Catedral 9181,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0376415555555555,0.0335408,False,False,2.4616278927762467,-0.4577357658184586,333.7736724864137,7,0.0376415555555555,166,5,6.402647,998.763,6,PM,14.117643114134404
2026-12-19,1316,1,233673,0.311486,90.261,-33.43231273781036,-70.6598401291291,Avenida Mapocho 8382,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0069219111111111,0.0120348,False,False,2.6024987522440144,-0.1741678890422005,350.0209150311791,7,0.0120348,166,5,6.714133,1089.024,7,PM,14.117643114134404
2026-12-19,1676,1,301657,0.993036,204.203,-33.439644149230105,-70.66251983715254,Calle Compañía de Jesús 8561,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0220674666666666,0.0272270666666666,False,False,2.66604855565573,-0.45648017477536,333.8456125539777,7,0.0272270666666666,166,5,7.707169,1293.227,8,PM,14.117643114134404
2026-12-19,2151,1,200151,4.025098,452.5,-33.436656955578805,-70.65568127045138,Calle Teatinos 3591,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0894466222222222,0.0603333333333333,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,7,0.0894466222222222,166,5,11.732267,1745.727,9,PM,14.117643114134404
2026-12-19,2154,1,175093,0.167615,18.081,-33.436656955578805,-70.65568127045138,Calle Teatinos 4148,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0037247777777777,0.0024108,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,7,0.0037247777777777,166,5,11.899882,1763.808,10,PM,14.117643114134404
2026-12-19,2158,1,216714,1.522183,288.812,-33.436656955578805,-70.65568127045138,Calle Teatinos 4659,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0338262888888888,0.0385082666666666,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,7,0.0385082666666666,166,5,13.422065,2052.62,11,PM,14.117643114134404
2026-12-19,2168,1,258647,0.325003,63.671,-33.436656955578805,-70.65568127045138,Calle Teatinos 7022,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0072222888888888,0.0084894666666666,False,False,3.104696628351146,-0.2825052362668264,343.8136422715647,7,0.0084894666666666,166,5,13.747068,2116.291,12,PM,14.117643114134404
2026-12-19,1943,1,276639,0.358221,51.506,-33.43452185756808,-70.65443829443069,Calle Morandé 7141,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0079604666666666,0.0068674666666666,False,False,3.1466191490026816,-0.2110822849803714,347.90587594064704,7,0.0079604666666666,166,5,14.105289,2167.797,13,PM,14.117643114134404
2026-12-19,248,1,95287,0.116632,24.186,-33.430113,-70.653323,Av. Independencia 9222,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0025918222222222,0.0032248,False,False,3.164866207510601,-0.077251537792731,355.5738129235812,7,0.0032248,166,5,14.221921,2191.983,14,PM,14.117643114134404
2026-12-19,1935,1,233669,1.367324,220.1,-33.436262367999994,-70.654081376,Calle Morandé 613,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0303849777777777,0.0293466666666666,False,False,3.23177350447227,-0.2584808930354117,345.19013574429846,7,0.0303849777777777,166,5,15.589245,2412.083,15,PM,14.117643114134404
2026-12-19,1929,1,265668,0.795643,106.502,-33.43751763265306,-70.65416481020408,Calle Morandé 508,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0176809555555555,0.0142002666666666,False,False,3.269332456425003,-0.2941757855581869,343.14496905257033,7,0.0176809555555555,167,6,0.795643,106.502,1,PM,14.353603733732811
2026-12-19,2138,1,59841,1.111266,197.955,-33.4418976,-70.6547252,Calle Teatinos 129,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0246948,0.026394,False,False,3.4198047781584835,-0.416780662649266,336.12022704753133,7,0.026394,167,6,1.906909,304.457,2,PM,14.353603733732811
2026-12-19,1769,1,69341,1.030288,158.215,-33.43969907361054,-70.65168277752262,Calle Huérfanos 3567,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0228952888888888,0.0210953333333333,False,False,3.571692109400136,-0.330533726252171,341.0618124990181,7,0.0228952888888888,167,6,2.9371970000000003,462.672,3,PM,14.353603733732811
2026-12-19,1782,1,101379,2.371476,316.883,-33.43969907361054,-70.65168277752262,Calle Huérfanos 5041,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0526994666666666,0.0422510666666666,False,False,3.571692109400136,-0.330533726252171,341.0618124990181,7,0.0526994666666666,167,6,5.308673000000001,779.5550000000001,4,PM,14.353603733732811
2026-12-19,1796,1,251617,1.230124,168.094,-33.43969907361054,-70.65168277752262,Calle Huérfanos 8101,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0273360888888888,0.0224125333333333,False,False,3.571692109400136,-0.330533726252171,341.0618124990181,7,0.0273360888888888,167,6,6.538797000000001,947.649,5,PM,14.353603733732811
2026-12-19,1797,1,127996,0.805481,123.15,-33.43969907361054,-70.65168277752262,Calle Huérfanos 8152,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0178995777777777,0.01642,False,False,3.571692109400136,-0.330533726252171,341.0618124990181,7,0.0178995777777777,167,6,7.344278000000001,1070.7990000000002,6,PM,14.353603733732811
2026-12-19,1963,1,312068,0.163917,18.384,-33.43487534738776,-70.64887247008978,Calle San Antonio 1641,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0036426,0.0024512,False,False,3.65777306650862,-0.1901034190448721,349.1078764177219,7,0.0036426,167,6,7.508195000000001,1089.1830000000002,7,PM,14.353603733732811
2026-12-19,2008,1,205153,0.349691,37.223,-33.43487534738776,-70.64887247008978,Calle San Antonio 9169,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0077709111111111,0.0049630666666666,False,False,3.65777306650862,-0.1901034190448721,349.1078764177219,7,0.0077709111111111,167,6,7.857886000000001,1126.4060000000002,8,PM,14.353603733732811
2026-12-19,2011,1,124094,2.003426,293.323,-33.43487534738776,-70.64887247008978,Calle San Antonio 960,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0445205777777777,0.0391097333333333,False,False,3.65777306650862,-0.1901034190448721,349.1078764177219,7,0.0445205777777777,167,6,9.861312000000002,1419.7290000000005,9,PM,14.353603733732811
2026-12-19,951,1,308254,0.6351749999999999,82.948,-33.431874,-70.647723,Av. Recoleta 7823,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0141149999999999,0.0110597333333333,False,False,3.703290705950873,-0.1105121946264943,353.6681176631735,7,0.0141149999999999,167,6,10.496487000000002,1502.6770000000004,10,PM,14.353603733732811
2026-12-19,1710,1,234003,0.329252,72.591,-33.43949515564987,-70.64953513821996,Calle Estado 4482,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0073167111111111,0.0096788,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0096788,167,6,10.825739000000002,1575.2680000000005,11,PM,14.353603733732811
2026-12-19,1720,1,88599,0.245315,42.331,-33.43949515564987,-70.64953513821996,Calle Estado 5288,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0054514444444444,0.0056441333333333,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0056441333333333,167,6,11.071054000000002,1617.5990000000002,12,PM,14.353603733732811
2026-12-19,1741,1,279573,0.8996839999999999,141.47899999999998,-33.43949515564987,-70.64953513821996,Calle Estado 8180,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0199929777777777,0.0188638666666666,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0199929777777777,167,6,11.970738000000004,1759.0780000000002,13,PM,14.353603733732811
2026-12-19,1742,1,109520,1.226298,165.931,-33.43949515564987,-70.64953513821996,Calle Estado 8391,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0272510666666666,0.0221241333333333,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0272510666666666,167,6,13.197036000000002,1925.009,14,PM,14.353603733732811
2026-12-19,1746,1,99077,1.576857,226.403,-33.43949515564987,-70.64953513821996,Calle Estado 8845,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0350412666666666,0.0301870666666666,False,False,3.7486408741037023,-0.3080661068463332,342.34911226667884,7,0.0350412666666666,167,6,14.773893000000005,2151.4120000000003,15,PM,14.353603733732811
2026-12-19,518,1,136730,0.359038,83.591,-33.44378662227161,-70.65086273448715,Av. Libertador Bernardo O Higgins 5480,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0079786222222222,0.0111454666666666,False,False,3.834868400801952,-0.4208837794355628,335.8851357728272,7,0.0111454666666666,167,6,15.132931000000005,2235.003,16,PM,14.353603733732811
2026-12-19,1832,1,145675,0.650873,145.516,-33.437939765454544,-70.6461368109091,Calle Merced 635,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0144638444444444,0.0194021333333333,False,False,3.9911249668330697,-0.2488450971945101,345.7422261782318,7,0.0194021333333333,167,6,15.783804000000003,2380.519,17,PM,14.353603733732811
2026-12-19,1855,1,129044,0.202751,36.824,-33.436639090107406,-70.64200400967839,Calle Monjitas 1204,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0045055777777777,0.0049098666666666,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.0049098666666666,167,6,15.986555000000005,2417.3430000000003,18,PM,14.353603733732811
2026-12-19,1868,1,147098,1.064469,138.57999999999998,-33.436639090107406,-70.64200400967839,Calle Monjitas 4534,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0236548666666666,0.0184773333333333,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.0236548666666666,168,7,1.064469,138.57999999999998,1,AM,15.226523094665893
2026-12-19,1869,1,130521,0.188567,45.287,-33.436639090107406,-70.64200400967839,Calle Monjitas 4616,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0041903777777777,0.0060382666666666,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.0060382666666666,168,7,1.253036,183.867,2,AM,15.226523094665893
2026-12-19,1875,1,335593,0.854795,138.997,-33.436639090107406,-70.64200400967839,Calle Monjitas 5749,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0189954444444444,0.0185329333333333,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.0189954444444444,168,7,2.107831,322.86400000000003,3,AM,15.226523094665893
2026-12-19,1883,1,178605,2.103276,329.008,-33.436639090107406,-70.64200400967839,Calle Monjitas 6910,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0467394666666666,0.0438677333333333,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.0467394666666666,168,7,4.211107,651.8720000000001,4,AM,15.226523094665893
2026-12-19,1886,1,150892,0.255193,46.125,-33.436639090107406,-70.64200400967839,Calle Monjitas 7075,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0056709555555555,0.00615,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.00615,168,7,4.4663,697.9970000000001,5,AM,15.226523094665893
2026-12-19,1899,1,247177,0.873602,122.031,-33.436639090107406,-70.64200400967839,Calle Monjitas 992,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0194133777777777,0.0162708,False,False,4.323141098566908,-0.1995009840453084,348.56943560549706,7,0.0194133777777777,168,7,5.339902,820.028,6,AM,15.226523094665893
2026-12-19,1839,1,295354,0.065567,22.763,-33.43731790255185,-70.64174538474282,Calle Merced 6840,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0014570444444444,0.0030350666666666,False,False,4.364748051781916,-0.2126834073590093,347.8141383858671,7,0.0030350666666666,168,7,5.405469,842.791,7,AM,15.226523094665893
2026-12-19,1514,1,206545,1.883286,239.23,-33.452475519393765,-70.64863131734094,Calle Arturo Prat 5396,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0418508,0.0318973333333333,False,False,4.5369039656375625,-0.5739804777944114,327.11334109947774,7,0.0418508,168,7,7.288755,1082.021,8,AM,15.226523094665893
2026-12-19,1539,1,71122,0.639474,126.204,-33.452475519393765,-70.64863131734094,Calle Arturo Prat 9926,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0142105333333333,0.0168272,False,False,4.5369039656375625,-0.5739804777944114,327.11334109947774,7,0.0168272,168,7,7.928229,1208.225,9,AM,15.226523094665893
2026-12-19,2062,1,152768,0.630456,83.117,-33.455211026,-70.650012078,Calle San Diego 785,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0140101333333333,0.0110822666666666,False,False,4.632888389493343,-0.63961943023964,323.35250615270627,7,0.0140101333333333,168,7,8.558685,1291.342,10,AM,15.226523094665893
2026-12-19,690,1,99392,1.176226,135.497,-33.4599278,-70.6512519,Av. Matta 1259,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0261383555555555,0.0180662666666666,False,False,4.918306834019238,-0.7330731080258973,317.99800483557823,7,0.0261383555555555,168,7,9.734911,1426.839,11,AM,15.226523094665893
2026-12-19,1477,1,75640,0.843278,113.48,-33.45950935,-70.6470843625,Calle Arturo Prat 1108,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0187395111111111,0.0151306666666666,False,False,5.156656519988909,-0.6727247197014233,321.45571278698714,7,0.0187395111111111,168,7,10.578189,1540.319,12,AM,15.226523094665893
2026-12-19,871,1,97659,1.058124,239.802,-33.43606751567123,-70.63111504939877,Av. Providencia 3090,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0235138666666666,0.0319736,False,False,5.298721821322282,-0.1516423010770195,351.31153615263463,7,0.0319736,168,7,11.636313,1780.121,13,AM,15.226523094665893
2026-12-19,898,1,246962,0.825114,132.991,-33.43606751567123,-70.63111504939877,Av. Providencia 6520,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0183358666666666,0.0177321333333333,False,False,5.298721821322282,-0.1516423010770195,351.31153615263463,7,0.0183358666666666,168,7,12.461427,1913.112,14,AM,15.226523094665893
2026-12-19,701,1,301563,0.4657039999999999,70.59100000000001,-33.45799120274538,-70.64211682398948,Av. Matta 2839,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.0103489777777777,0.0094121333333333,False,False,5.391488480207241,-0.5940643214956075,325.9626216189988,7,0.0103489777777777,168,7,12.927131,1983.703,15,AM,15.226523094665893
