Fecha de despacho Solicitada,node_id,n_pedidos,monto_total_nodo_dia,volumen_total_nodo_dia_m3,peso_total_nodo_dia_kg,lat_final,lon_final,direccion_normalizada,node_id_deposito,lat_deposito,lon_deposito,fecha,uso_capacidad_vol_pct,uso_capacidad_peso_pct,excede_volumen_camion,excede_peso_camion
2026-12-18,530,1,111429,0.519334,48.266000000000005,-33.44378662227161,-70.65086273448715,Av. Libertador Bernardo O Higgins 7790,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.011540755555555554,0.006435466666666667,False,False
2026-12-18,538,1,235636,0.777373,101.815,-33.49707804581206,-70.59790889427815,Av. Macul 1380,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.017274955555555555,0.013575333333333333,False,False
2026-12-18,548,1,295708,1.365023,303.419,-33.48035456857143,-70.59923320571428,Av. Macul 2833,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.030333844444444445,0.040455866666666666,False,False
2026-12-18,556,1,114794,0.658601,106.392,-33.4964458,-70.5983715,Av. Macul 4705,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.014635577777777778,0.0141856,False,False
2026-12-18,557,1,155615,1.073084,259.767,-33.4995906,-70.5960708,Av. Macul 5140,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.02384631111111111,0.0346356,False,False
2026-12-18,570,1,149994,1.587801,231.915,-33.49707804581206,-70.59790889427815,Av. Macul 7869,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03528446666666667,0.030921999999999998,False,False
2026-12-18,593,1,140580,0.446339,53.291,-33.450409379191655,-70.61310094459272,Av. Manuel Montt 2881,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.009918644444444444,0.007105466666666666,False,False
2026-12-18,615,1,208226,0.8283320000000001,99.552,-33.4339546,-70.6170439,Av. Manuel Montt 630,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.01840737777777778,0.013273600000000002,False,False
2026-12-18,621,1,193274,0.81286,116.17,-33.450409379191655,-70.61310094459272,Av. Manuel Montt 7039,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.018063555555555555,0.015489333333333334,False,False
2026-12-18,622,1,174457,0.324196,69.106,-33.450409379191655,-70.61310094459272,Av. Manuel Montt 7498,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0072043555555555555,0.009214133333333333,False,False
2026-12-18,624,1,97347,0.429382,71.648,-33.450409379191655,-70.61310094459272,Av. Manuel Montt 7945,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.009541822222222222,0.009553066666666667,False,False
2026-12-18,638,1,186754,1.243009,200.826,-33.432762,-70.686501,Av. Mapocho 1503,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.027622422222222224,0.0267768,False,False
2026-12-18,710,1,80129,2.518005,378.809,-33.45799120274538,-70.64211682398948,Av. Matta 4483,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.05595566666666667,0.05050786666666667,False,False
2026-12-18,749,1,101198,0.914798,126.473,-33.5081917,-70.7574536,Av. Pajaritos 2107,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.020328844444444445,0.016863066666666666,False,False
2026-12-18,753,1,178842,0.384336,63.354,-33.5047358070707,-70.75759334343434,Av. Pajaritos 2476,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0085408,0.0084472,False,False
2026-12-18,762,1,101465,1.805925,323.941,-33.497912025000005,-70.75726111,Av. Pajaritos 3313,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.04013166666666667,0.04319213333333333,False,False
2026-12-18,764,1,121794,0.508904,100.925,-33.4947315,-70.757285,Av. Pajaritos 3514,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.011308977777777778,0.013456666666666667,False,False
2026-12-18,767,1,175534,0.871507,186.365,-33.4888372,-70.7521368,Av. Pajaritos 3649,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.019366822222222222,0.024848666666666668,False,False
2026-12-18,768,1,90479,0.638581,95.135,-33.4929128,-70.7554947,Av. Pajaritos 3656,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.014190688888888888,0.012684666666666667,False,False
2026-12-18,789,1,105188,1.429457,226.194,-33.488076083068606,-70.75138480605311,Av. Pajaritos 6489,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03176571111111111,0.030159199999999997,False,False
2026-12-18,805,1,90668,0.753561,122.605,-33.488076083068606,-70.75138480605311,Av. Pajaritos 9174,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0167458,0.016347333333333335,False,False
2026-12-18,813,1,196425,0.546126,98.937,-33.43699227826087,-70.60800879130434,Av. Pedro de Valdivia 1553,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.012136133333333333,0.0131916,False,False
2026-12-18,815,2,341690,4.258827,593.519,-33.438945,-70.6073256,Av. Pedro de Valdivia 1748,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0946406,0.07913586666666667,False,False
2026-12-18,825,1,126142,0.98096,177.15200000000002,-33.457581275,-70.60559188529412,Av. Pedro de Valdivia 3805,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.021799111111111113,0.023620266666666667,False,False
2026-12-18,838,1,126958,0.444596,41.553,-33.4293062,-70.6102234,Av. Pedro de Valdivia 666,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.009879911111111112,0.0055404,False,False
2026-12-18,840,1,293786,1.338317,173.57,-33.489901842857144,-70.60646732857143,Av. Pedro de Valdivia 7181,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.029740377777777778,0.023142666666666666,False,False
2026-12-18,852,1,86074,0.7571829999999999,151.35399999999998,-33.4321147,-70.609253,Av. Pedro de Valdivia 968,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.016826288888888888,0.02018053333333333,False,False
2026-12-18,879,1,221463,1.536918,177.773,-33.43606751567123,-70.63111504939877,Av. Providencia 4309,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03415373333333333,0.023703066666666665,False,False
2026-12-18,906,1,229775,2.838755,345.616,-33.43307993353561,-70.62608343748443,Av. Providencia 8365,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.06308344444444444,0.04608213333333333,False,False
2026-12-18,914,1,204000,1.78578,270.104,-33.4179534,-70.6437894,Av. Recoleta 1288,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.039684,0.036013866666666665,False,False
2026-12-18,923,1,169103,0.094494,43.871,-33.3962596,-70.6426442,Av. Recoleta 3262,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0020998666666666665,0.0058494666666666665,False,False
2026-12-18,937,1,154006,5.200264,681.295,-33.4272638,-70.6463437,Av. Recoleta 489,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.11556142222222222,0.09083933333333333,False,False
2026-12-18,967,1,109932,0.31186,58.178,-33.5422477,-70.6346832,Av. Santa Rosa 2639,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.006930222222222223,0.007757066666666666,False,False
2026-12-18,969,1,123375,0.4749109999999999,64.138,-33.4848789,-70.64097425,Av. Santa Rosa 3238,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.010553577777777776,0.008551733333333334,False,False
2026-12-18,971,1,127159,1.686689,213.447,-33.4886431,-70.6405941,Av. Santa Rosa 3541,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03748197777777778,0.0284596,False,False
2026-12-18,972,1,223435,2.577443,367.43,-33.48982095428572,-70.64012206,Av. Santa Rosa 3654,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.057276511111111116,0.04899066666666667,False,False
2026-12-18,991,1,220842,2.082959,314.24600000000004,-33.5098463,-70.6381436,Av. Santa Rosa 5706,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.046287977777777774,0.04189946666666667,False,False
2026-12-18,1011,1,169071,1.114064,153.84,-33.54463983700184,-70.63355890870012,Av. Santa Rosa 9214,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.024756977777777776,0.020512,False,False
2026-12-18,1017,1,241918,2.407378,377.885,-33.5514238,-70.6323222,Av. Santa Rosa 9972,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.05349728888888889,0.05038466666666667,False,False
2026-12-18,1028,1,254581,0.123342,10.509,-33.4308057,-70.5856753,Av. Tobalaba 3092,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0027409333333333332,0.0014012,False,False
2026-12-18,1033,1,120215,0.99306,142.617,-33.4314419,-70.5849939,Av. Tobalaba 3356,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.022068,0.019015599999999997,False,False
2026-12-18,1038,1,197398,1.588734,190.748,-33.4332023,-70.5834936,Av. Tobalaba 4027,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0353052,0.025433066666666667,False,False
2026-12-18,1046,1,74858,0.7227250000000001,121.235,-33.4362753,-70.5782504,Av. Tobalaba 5021,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.016060555555555557,0.016164666666666667,False,False
2026-12-18,1076,1,188730,1.245502,159.578,-33.4912094,-70.556329,Av. Tobalaba 9986,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.027677822222222224,0.021277066666666667,False,False
2026-12-18,1096,1,88645,0.5407230000000001,118.173,-33.48105621020408,-70.6211678489796,Av. Vicuña Mackenna 3234,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.012016066666666669,0.0157564,False,False
2026-12-18,1101,1,114495,0.120119,34.623999999999995,-33.49014221531753,-70.61756408889086,Av. Vicuña Mackenna 3942,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0026693111111111114,0.004616533333333333,False,False
2026-12-18,1127,1,81273,1.048546,130.666,-33.440722,-70.634332,Av. Vicuña Mackenna 9400,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.02330102222222222,0.017422133333333333,False,False
2026-12-18,1141,1,116456,1.239971,176.762,-33.412275,-70.6030389,Av. Vitacura 2907,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.02755491111111111,0.023568266666666667,False,False
2026-12-18,1161,1,294161,0.037927,10.632,-33.38639458426967,-70.56440787865168,Av. Vitacura 7084,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0008428222222222223,0.0014176,False,False
2026-12-18,1169,1,84016,1.119064,196.822,-33.417729,-70.6052031,Av. Vitacura 843,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.02486808888888889,0.026242933333333333,False,False
2026-12-18,1185,1,171889,0.414914,47.839,-33.373080262316364,-70.72311236685437,Avenida Américo Vespucio 6368,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.009220311111111112,0.006378533333333333,False,False
2026-12-18,1198,1,109846,0.364131,64.047,-33.40839174285714,-70.54879891836734,Avenida Apoquindo 7973,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0080918,0.0085396,False,False
2026-12-18,1205,1,198199,0.175353,28.739,-33.4898387,-70.6819935,Avenida Departamental 4004,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0038967333333333335,0.003831866666666667,False,False
2026-12-18,1206,1,100096,1.230524,163.336,-33.5115714,-70.5625245,Avenida Departamental 6836,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.027344977777777776,0.021778133333333335,False,False
2026-12-18,1242,1,192959,0.053942,18.088,-33.401922,-70.5812888,Avenida Kennedy 5042,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.001198711111111111,0.0024117333333333333,False,False
2026-12-18,1304,1,96127,3.1653580000000003,363.399,-33.450409379191655,-70.61310094459272,Avenida Manuel Montt 5734,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0703412888888889,0.0484532,False,False
2026-12-18,1354,1,165557,0.301898,163.174,-33.43307993353561,-70.62608343748443,Avenida Providencia 3801,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.006708844444444444,0.021756533333333335,False,False
2026-12-18,1374,1,73077,2.268517,260.312,-33.49571311052632,-70.63949395263157,Avenida Santa Rosa 4230,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.05041148888888889,0.03470826666666667,False,False
2026-12-18,1378,1,101000,0.69482,86.04,-33.5098463,-70.6381436,Avenida Santa Rosa 5706,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.015440444444444444,0.011472000000000001,False,False
2026-12-18,1380,1,123218,1.711804,206.316,-33.5156645,-70.6371036,Avenida Santa Rosa 6201,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03804008888888889,0.0275088,False,False
2026-12-18,1389,1,149760,1.487683,198.812,-33.4327981,-70.5839616,Avenida Tobalaba 3853,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.033059622222222224,0.02650826666666667,False,False
2026-12-18,1393,1,146678,1.991815,284.386,-33.4848574,-70.5614288,Avenida Tobalaba 6778,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.044262555555555555,0.03791813333333334,False,False
2026-12-18,1417,1,49442,0.016638,8.625,-33.44209326,-70.65622238,Calle Amunátegui 144,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.00036973333333333334,0.00115,False,False
2026-12-18,1418,1,71322,0.352732,62.402,-33.41625625370045,-70.66756956491413,Calle Amunátegui 147,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.007838488888888889,0.008320266666666666,False,False
2026-12-18,1425,1,82338,0.915067,150.929,-33.41625625370045,-70.66756956491413,Calle Amunátegui 2290,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.020334822222222222,0.020123866666666667,False,False
2026-12-18,1432,1,121721,0.208995,33.54,-33.41625625370045,-70.66756956491413,Calle Amunátegui 3636,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.004644333333333333,0.004472,False,False
2026-12-18,1440,1,201769,0.325504,83.307,-33.46845608108109,-70.70007485945946,Calle Amunátegui 4767,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.007233422222222222,0.0111076,False,False
2026-12-18,1445,1,213408,0.680457,96.038,-33.41625625370045,-70.66756956491413,Calle Amunátegui 571,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.015121266666666666,0.012805066666666667,False,False
2026-12-18,1456,1,63479,2.204715,259.838,-33.41625625370045,-70.66756956491413,Calle Amunátegui 7218,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.04899366666666667,0.03464506666666667,False,False
2026-12-18,1479,1,193138,0.478373,74.858,-33.460701875000005,-70.6473110625,Calle Arturo Prat 1187,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.01063051111111111,0.009981066666666667,False,False
2026-12-18,1483,1,129930,0.649861,116.871,-33.44686055,-70.64992026,Calle Arturo Prat 175,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.014441355555555556,0.015582799999999999,False,False
2026-12-18,1495,1,107044,2.463507,291.194,-33.48206960714286,-70.64634102857143,Calle Arturo Prat 2957,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0547446,0.03882586666666667,False,False
2026-12-18,1503,1,113140,0.985135,147.768,-33.49899697771374,-70.72375221588216,Calle Arturo Prat 4407,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.021891888888888888,0.0197024,False,False
2026-12-18,1506,1,201459,0.32982,76.949,-33.498971358213254,-70.72373016311239,Calle Arturo Prat 4741,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0073293333333333335,0.010259866666666666,False,False
2026-12-18,1508,1,191087,0.648012,88.974,-33.452475519393765,-70.64863131734094,Calle Arturo Prat 4852,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.014400266666666668,0.0118632,False,False
2026-12-18,1527,1,104549,0.505816,73.90899999999999,-33.452475519393765,-70.64863131734094,Calle Arturo Prat 7831,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.011240355555555557,0.009854533333333332,False,False
2026-12-18,1549,2,167588,1.4068990000000001,256.523,-33.44046393300847,-70.65220603930719,Calle Bandera 3131,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03126442222222223,0.03420306666666667,False,False
2026-12-18,1564,1,148193,1.728649,215.244,-33.43577156470588,-70.65277447647058,Calle Bandera 653,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03841442222222222,0.0286992,False,False
2026-12-18,1587,1,201262,6.657617,769.191,-33.44046393300847,-70.65220603930719,Calle Bandera 9916,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.14794704444444445,0.1025588,False,False
2026-12-18,1611,1,159813,2.014366,314.40000000000003,-33.443877182608695,-70.70710240000001,Calle Catedral 5193,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.04476368888888889,0.041920000000000006,False,False
2026-12-18,1628,1,243889,1.056285,134.296,-33.438738201983064,-70.66443720992424,Calle Catedral 8449,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.023472999999999997,0.01790613333333333,False,False
2026-12-18,1639,1,153868,1.806549,314.073,-33.4387209,-70.6534167,Calle Compañía de Jesús 1161,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.04014553333333333,0.041876399999999994,False,False
2026-12-18,1688,1,150403,2.117569,310.22700000000003,-33.43949515564987,-70.64953513821996,Calle Estado 1128,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.04705708888888889,0.04136360000000001,False,False
2026-12-18,1694,1,170223,1.6258910000000002,201.351,-33.43949515564987,-70.64953513821996,Calle Estado 1758,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.036130911111111115,0.0268468,False,False
2026-12-18,1701,1,246217,2.858495,385.126,-33.43949515564987,-70.64953513821996,Calle Estado 2864,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.06352211111111111,0.05135013333333333,False,False
2026-12-18,1722,1,240670,1.200999,152.715,-33.43949515564987,-70.64953513821996,Calle Estado 5553,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.026688866666666665,0.020362,False,False
2026-12-18,1728,1,263978,0.5334559999999999,76.221,-33.43949515564987,-70.64953513821996,Calle Estado 6390,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.011854577777777776,0.010162800000000001,False,False
2026-12-18,1743,1,222092,3.234389,507.251,-33.43949515564987,-70.64953513821996,Calle Estado 8648,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.07187531111111112,0.06763346666666667,False,False
2026-12-18,1753,1,212231,1.355658,250.644,-33.44002503478261,-70.6539949347826,Calle Huérfanos 1214,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.030125733333333335,0.0334192,False,False
2026-12-18,1765,1,246002,0.335512,79.08500000000001,-33.442588664864864,-70.67820902162163,Calle Huérfanos 3156,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0074558222222222215,0.010544666666666667,False,False
2026-12-18,1790,1,120249,1.54927,186.454,-33.43969907361054,-70.65168277752262,Calle Huérfanos 6206,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03442822222222222,0.024860533333333334,False,False
2026-12-18,1792,1,326940,0.717777,124.33,-33.43969907361054,-70.65168277752262,Calle Huérfanos 6451,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0159506,0.016577333333333333,False,False
2026-12-18,1809,1,151527,1.920078,289.98,-33.43731790255185,-70.64174538474282,Calle Merced 2182,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0426684,0.038664000000000004,False,False
2026-12-18,1828,1,165833,0.7052419999999999,137.593,-33.43731790255185,-70.64174538474282,Calle Merced 4984,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.015672044444444443,0.018345733333333333,False,False
2026-12-18,1859,1,93748,0.937133,125.001,-33.436639090107406,-70.64200400967839,Calle Monjitas 2227,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.020825177777777776,0.0166668,False,False
2026-12-18,1860,1,222163,1.5133549999999998,167.16,-33.436639090107406,-70.64200400967839,Calle Monjitas 2575,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.033630111111111104,0.022288,False,False
2026-12-18,1882,2,325710,5.992822,828.653,-33.436639090107406,-70.64200400967839,Calle Monjitas 6796,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.13317382222222224,0.11048706666666668,False,False
2026-12-18,1914,1,204903,1.582264,209.1,-33.43452185756808,-70.65443829443069,Calle Morandé 2118,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03516142222222222,0.02788,False,False
2026-12-18,1953,1,149492,5.143258,613.926,-33.43452185756808,-70.65443829443069,Calle Morandé 9393,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.11429462222222223,0.08185680000000001,False,False
2026-12-18,1965,2,366638,3.6501810000000003,590.7,-33.43487534738776,-70.64887247008978,Calle San Antonio 1910,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.08111513333333334,0.07876000000000001,False,False
2026-12-18,1979,1,155491,0.728527,109.09,-33.43487534738776,-70.64887247008978,Calle San Antonio 4090,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.016189488888888888,0.014545333333333334,False,False
2026-12-18,1986,1,103113,1.292595,150.419,-33.43487534738776,-70.64887247008978,Calle San Antonio 5135,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.02872433333333333,0.02005586666666667,False,False
2026-12-18,1996,1,216145,1.608835,292.624,-33.43487534738776,-70.64887247008978,Calle San Antonio 7748,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03575188888888889,0.03901653333333334,False,False
2026-12-18,1998,1,125538,0.140731,26.316,-33.43487534738776,-70.64887247008978,Calle San Antonio 7865,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0031273555555555556,0.0035088,False,False
2026-12-18,2010,1,112562,0.322866,46.287,-33.43487534738776,-70.64887247008978,Calle San Antonio 9427,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.007174799999999999,0.0061716,False,False
2026-12-18,2025,1,254357,0.3968069999999999,70.228,-33.444798,-70.651738,Calle San Diego 19,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.008817933333333331,0.009363733333333332,False,False
2026-12-18,2027,1,201040,0.375065,77.259,-33.4763746,-70.6482052,Calle San Diego 2371,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.008334777777777778,0.0103012,False,False
2026-12-18,2038,1,255636,0.683888,118.411,-33.46971150355578,-70.64855318455172,Calle San Diego 3879,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.015197511111111112,0.015788133333333332,False,False
2026-12-18,2054,1,72957,1.031216,114.648,-33.46971150355578,-70.64855318455172,Calle San Diego 6481,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.02291591111111111,0.0152864,False,False
2026-12-18,2057,1,164118,0.9813,120.685,-33.46971150355578,-70.64855318455172,Calle San Diego 6793,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.021806666666666665,0.016091333333333332,False,False
2026-12-18,2060,1,189545,0.049351,12.086,-33.46971150355578,-70.64855318455172,Calle San Diego 7465,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0010966888888888889,0.0016114666666666667,False,False
2026-12-18,2071,1,152879,0.2094429999999999,44.921,-33.46971150355578,-70.64855318455172,Calle San Diego 9330,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0046542888888888865,0.005989466666666667,False,False
2026-12-18,2080,1,96187,0.2166,30.072,-33.4382179,-70.6767894,Calle Santo Domingo 1612,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.004813333333333333,0.0040096,False,False
2026-12-18,2091,1,112769,1.139968,119.074,-33.438506292,-70.679718544,Calle Santo Domingo 3314,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.025332622222222226,0.01587653333333333,False,False
2026-12-18,2096,1,64096,0.427164,93.037,-33.43912517173913,-70.68919004347826,Calle Santo Domingo 3984,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.009492533333333332,0.012404933333333335,False,False
2026-12-18,2098,1,198684,0.107081,25.015,-33.43933702857143,-70.69272812857143,Calle Santo Domingo 4271,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.002379577777777778,0.0033353333333333334,False,False
2026-12-18,2101,1,232280,0.128448,17.628,-33.438971360737774,-70.68787532598256,Calle Santo Domingo 5422,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0028544,0.0023504,False,False
2026-12-18,2105,1,163488,0.061925,11.647,-33.43578947021277,-70.64661410638298,Calle Santo Domingo 650,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.0013761111111111112,0.0015529333333333334,False,False
2026-12-18,2122,1,282841,0.669365,86.89699999999999,-33.438971360737774,-70.68787532598256,Calle Santo Domingo 8500,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.014874777777777777,0.011586266666666666,False,False
2026-12-18,2130,1,133638,0.729172,120.097,-33.438971360737774,-70.68787532598256,Calle Santo Domingo 9757,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.016203822222222223,0.016012933333333333,False,False
2026-12-18,2143,1,135568,0.288895,60.941,-33.440536914,-70.65493414800001,Calle Teatinos 269,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.006419888888888889,0.008125466666666668,False,False
2026-12-18,2149,1,132228,0.361557,46.731,-33.436656955578805,-70.65568127045138,Calle Teatinos 3426,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.008034600000000001,0.0062308,False,False
2026-12-18,2157,1,118331,0.930898,152.512,-33.436656955578805,-70.65568127045138,Calle Teatinos 4556,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.02068662222222222,0.020334933333333333,False,False
2026-12-18,2159,1,123376,2.792816,409.551,-33.4432562,-70.6544444,Calle Teatinos 51,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.06206257777777778,0.0546068,False,False
2026-12-18,2172,1,93015,0.386106,97.986,-33.43526952708333,-70.65593386666667,Calle Teatinos 728,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.008580133333333333,0.013064800000000001,False,False
2026-12-18,2183,1,224108,2.700629,282.283,-33.436656955578805,-70.65568127045138,Calle Teatinos 8353,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.06001397777777778,0.03763773333333333,False,False
2026-12-18,2193,1,274125,0.511607,66.078,-33.436656955578805,-70.65568127045138,Calle Teatinos 9817,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.011369044444444445,0.008810400000000001,False,False
2026-12-18,2206,1,221941,2.046276,350.896,-33.5570575,-70.677793,Gran Avenida José Miguel Carrera 1092,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.04547280000000001,0.046786133333333334,False,False
2026-12-18,2208,1,73588,1.440673,241.503,-33.5428886,-70.6725835,Gran Avenida José Miguel Carrera 1308,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03201495555555556,0.0322004,False,False
2026-12-18,2213,1,215035,2.586623,373.29,-33.5074655,-70.6595674,Gran Avenida José Miguel Carrera 1848,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.05748051111111111,0.049772000000000004,False,False
2026-12-18,2216,1,69332,1.6396540000000002,227.984,-33.4820125,-70.6502216,Gran Avenida José Miguel Carrera 2236,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.03643675555555556,0.03039786666666667,False,False
2026-12-18,2233,1,119887,0.680767,83.988,-33.5056769,-70.6556338,Gran Avenida José Miguel Carrera 5636,0,-33.42748443128771,-70.68728138816309,2026-12-18,0.015128155555555555,0.0111984,False,False
2026-12-19,7,1,116117,4.915669,651.527,-33.47458170743243,-70.57790245202703,Av. Américo Vespucio 2037,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.10923708888888889,0.08687026666666667,False,False
2026-12-19,37,1,116774,0.782921,131.436,-33.53966451445783,-70.65476811204819,Av. Américo Vespucio 813,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.017398244444444443,0.0175248,False,False
2026-12-19,61,1,94277,0.470908,59.782,-33.4156958,-70.5909767,Av. Apoquindo 2899,0,-33.42748443128771,-70.68728138816309,2026-12-19,0.010464622222222221,0.007970933333333333,False,False
