ruta_id,orden_visita,node_id,es_deposito,tipo,direccion_original,direccion_normalizada,lat,lon
19,1,859,0,cliente,Av. Providencia 1687,AV. PROVIDENCIA 1687,-33.42649830229008,-70.61543438396947
19,2,861,0,cliente,Av. Providencia 1929,AV. PROVIDENCIA 1929,-33.4244564,-70.6134849
19,3,862,0,cliente,Av. Providencia 1951,AV. PROVIDENCIA 1951,-33.424248,-70.6132664
19,4,863,0,cliente,Av. Providencia 2001,AV. PROVIDENCIA 2001,-33.4236798,-70.6121846
19,5,821,0,cliente,Av. Pedro de Valdivia 353,AV. PEDRO DE VALDIVIA 353,-33.4267071,-70.6111912
19,6,836,0,cliente,Av. Pedro de Valdivia 613,AV. PEDRO DE VALDIVIA 613,-33.428827,-70.6104068
19,7,838,0,cliente,Av. Pedro de Valdivia 666,AV. PEDRO DE VALDIVIA 666,-33.4293062,-70.6102234
19,8,852,0,cliente,Av. Pedro de Valdivia 968,AV. PEDRO DE VALDIVIA 968,-33.4321147,-70.609253
19,9,813,0,cliente,Av. Pedro de Valdivia 1553,AV. PEDRO DE VALDIVIA 1553,-33.43699227826087,-70.60800879130434
19,10,815,0,cliente,Av. Pedro de Valdivia 1748,AV. PEDRO DE VALDIVIA 1748,-33.438945,-70.6073256
19,11,816,0,cliente,Av. Pedro de Valdivia 1787,AV. PEDRO DE VALDIVIA 1787,-33.4393373,-70.6071446
19,12,817,0,cliente,Av. Pedro de Valdivia 2288,AV. PEDRO DE VALDIVIA 2288,-33.443782,-70.606382
19,13,818,0,cliente,Av. Pedro de Valdivia 2479,AV. PEDRO DE VALDIVIA 2479,-33.44511795769231,-70.60638183846154
19,14,819,0,cliente,Av. Pedro de Valdivia 2536,AV. PEDRO DE VALDIVIA 2536,-33.4458416,-70.6060958
19,15,841,0,cliente,Av. Pedro de Valdivia 7852,AV. PEDRO DE VALDIVIA 7852,-33.446682,-70.605953
19,16,842,0,cliente,Av. Pedro de Valdivia 8011,AV. PEDRO DE VALDIVIA 8011,-33.446682,-70.605953
19,17,843,0,cliente,Av. Pedro de Valdivia 8264,AV. PEDRO DE VALDIVIA 8264,-33.446682,-70.605953
19,18,844,0,cliente,Av. Pedro de Valdivia 8408,AV. PEDRO DE VALDIVIA 8408,-33.446682,-70.605953
19,19,845,0,cliente,Av. Pedro de Valdivia 8517,AV. PEDRO DE VALDIVIA 8517,-33.446682,-70.605953
19,20,846,0,cliente,Av. Pedro de Valdivia 8568,AV. PEDRO DE VALDIVIA 8568,-33.446682,-70.605953
19,21,847,0,cliente,Av. Pedro de Valdivia 8574,AV. PEDRO DE VALDIVIA 8574,-33.446682,-70.605953
19,22,264,0,cliente,Av. Irarrázaval 2781,AV. IRARRÁZAVAL 2781,-33.45456760212765,-70.60216026808511
19,23,94,0,cliente,Av. Apoquindo 8025,AV. APOQUINDO 8025,-33.4081861,-70.5485838
19,24,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
20,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
20,1,122,0,cliente,Av. Departamental 4187,AV. DEPARTAMENTAL 4187,-33.4883406,-70.6840054
20,2,121,0,cliente,Av. Departamental 4173,AV. DEPARTAMENTAL 4173,-33.4884584,-70.6838303
20,3,120,0,cliente,Av. Departamental 3939,AV. DEPARTAMENTAL 3939,-33.4895046,-70.6820987
20,4,119,0,cliente,Av. Departamental 3715,AV. DEPARTAMENTAL 3715,-33.4906244,-70.6807458
20,5,144,0,cliente,Av. Departamental 8230,AV. DEPARTAMENTAL 8230,-33.49342680302045,-70.67774623290455
20,6,145,0,cliente,Av. Departamental 8393,AV. DEPARTAMENTAL 8393,-33.49342680302045,-70.67774623290455
20,7,146,0,cliente,Av. Departamental 8493,AV. DEPARTAMENTAL 8493,-33.49342680302045,-70.67774623290455
20,8,147,0,cliente,Av. Departamental 8496,AV. DEPARTAMENTAL 8496,-33.49342680302045,-70.67774623290455
20,9,148,0,cliente,Av. Departamental 8533,AV. DEPARTAMENTAL 8533,-33.49342680302045,-70.67774623290455
20,10,150,0,cliente,Av. Departamental 8859,AV. DEPARTAMENTAL 8859,-33.49342680302045,-70.67774623290455
20,11,151,0,cliente,Av. Departamental 8960,AV. DEPARTAMENTAL 8960,-33.49342680302045,-70.67774623290455
20,12,152,0,cliente,Av. Departamental 9211,AV. DEPARTAMENTAL 9211,-33.49342680302045,-70.67774623290455
20,13,153,0,cliente,Av. Departamental 9238,AV. DEPARTAMENTAL 9238,-33.49342680302045,-70.67774623290455
20,14,154,0,cliente,Av. Departamental 9365,AV. DEPARTAMENTAL 9365,-33.49342680302045,-70.67774623290455
20,15,155,0,cliente,Av. Departamental 9744,AV. DEPARTAMENTAL 9744,-33.49342680302045,-70.67774623290455
20,16,156,0,cliente,Av. Departamental 9831,AV. DEPARTAMENTAL 9831,-33.49342680302045,-70.67774623290455
20,17,117,0,cliente,Av. Departamental 3188,AV. DEPARTAMENTAL 3188,-33.4937088,-70.6773872
20,18,114,0,cliente,Av. Departamental 2933,AV. DEPARTAMENTAL 2933,-33.49445476,-70.67561208
20,19,113,0,cliente,Av. Departamental 2586,AV. DEPARTAMENTAL 2586,-33.49639758636363,-70.67380454545456
20,20,694,0,cliente,Av. Matta 1936,AV. MATTA 1936,-33.49726616666666,-70.67087236666667
20,21,112,0,cliente,Av. Departamental 2287,AV. DEPARTAMENTAL 2287,-33.49774282013423,-70.67137071879195
20,22,110,0,cliente,Av. Departamental 2215,AV. DEPARTAMENTAL 2215,-33.49783141879195,-70.6712537308725
20,23,108,0,cliente,Av. Departamental 2113,AV. DEPARTAMENTAL 2113,-33.49795693355705,-70.67108799798659
20,24,109,0,cliente,Av. Departamental 2164,AV. DEPARTAMENTAL 2164,-33.49818419873417,-70.67145177848101
20,25,104,0,cliente,Av. Departamental 1364,AV. DEPARTAMENTAL 1364,-33.5019141,-70.6604012
20,26,993,0,cliente,Av. Santa Rosa 6201,AV. SANTA ROSA 6201,-33.5156645,-70.6371036
20,27,1000,0,cliente,Av. Santa Rosa 7371,AV. SANTA ROSA 7371,-33.5272794,-70.6357133
20,28,32,0,cliente,Av. Américo Vespucio 7059,AV. AMÉRICO VESPUCIO 7059,-33.518261,-70.594721
20,29,555,0,cliente,Av. Macul 4501,AV. MACUL 4501,-33.494989308771935,-70.59945810877193
20,30,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
21,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
21,1,194,0,cliente,Av. Grecia 943,AV. GRECIA 943,-33.46049613448276,-70.6220507
21,2,197,0,cliente,Av. Grecia 969,AV. GRECIA 969,-33.46078087931034,-70.6217829
21,3,158,0,cliente,Av. Grecia 1144,AV. GRECIA 1144,-33.4612224,-70.6204034
21,4,157,0,cliente,Av. Grecia 1105,AV. GRECIA 1105,-33.46156528,-70.61989836166666
21,5,159,0,cliente,Av. Grecia 1341,AV. GRECIA 1341,-33.4616585,-70.6184683
21,6,160,0,cliente,Av. Grecia 1540,AV. GRECIA 1540,-33.4614006,-70.6162249
21,7,161,0,cliente,Av. Grecia 1804,AV. GRECIA 1804,-33.461626175510204,-70.61294825918367
21,8,162,0,cliente,Av. Grecia 2176,AV. GRECIA 2176,-33.46190583999999,-70.60869214
21,9,827,0,cliente,Av. Pedro de Valdivia 4352,AV. PEDRO DE VALDIVIA 4352,-33.463314605050506,-70.60623798484849
21,10,828,0,cliente,Av. Pedro de Valdivia 4433,AV. PEDRO DE VALDIVIA 4433,-33.463943688,-70.606522622
21,11,829,0,cliente,Av. Pedro de Valdivia 4492,AV. PEDRO DE VALDIVIA 4492,-33.46445214040404,-70.60642337878787
21,12,830,0,cliente,Av. Pedro de Valdivia 4632,AV. PEDRO DE VALDIVIA 4632,-33.46610691828572,-70.60662423314285
21,13,163,0,cliente,Av. Grecia 3165,AV. GRECIA 3165,-33.46477151212121,-70.5987870979798
21,14,164,0,cliente,Av. Grecia 3746,AV. GRECIA 3746,-33.46495569496855,-70.591252336478
21,15,165,0,cliente,Av. Grecia 3846,AV. GRECIA 3846,-33.464975537735846,-70.5910947264151
21,16,166,0,cliente,Av. Grecia 3963,AV. GRECIA 3963,-33.4651442,-70.5902593
21,17,167,0,cliente,Av. Grecia 4727,AV. GRECIA 4727,-33.46671,-70.58292
21,18,168,0,cliente,Av. Grecia 4822,AV. GRECIA 4822,-33.4677843,-70.5806312
21,19,170,0,cliente,Av. Grecia 5268,AV. GRECIA 5268,-33.46821033574976,-70.57937655427114
21,20,171,0,cliente,Av. Grecia 5358,AV. GRECIA 5358,-33.46821033574976,-70.57937655427114
21,21,172,0,cliente,Av. Grecia 5499,AV. GRECIA 5499,-33.46821033574976,-70.57937655427114
21,22,173,0,cliente,Av. Grecia 5637,AV. GRECIA 5637,-33.46821033574976,-70.57937655427114
21,23,195,0,cliente,Av. Grecia 9490,AV. GRECIA 9490,-33.46821033574976,-70.57937655427114
21,24,196,0,cliente,Av. Grecia 9683,AV. GRECIA 9683,-33.46821033574976,-70.57937655427114
21,25,6,0,cliente,Av. Américo Vespucio 1736,AV. AMÉRICO VESPUCIO 1736,-33.471405971428574,-70.57650094285714
21,26,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
22,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
22,1,42,0,cliente,Av. Américo Vespucio 9118,AV. AMÉRICO VESPUCIO 9118,-33.396238,-70.619819
22,2,327,0,cliente,Av. Kennedy 3031,AV. KENNEDY 3031,-33.407691,-70.5976837
22,3,326,0,cliente,Av. Kennedy 2728,AV. KENNEDY 2728,-33.4075663,-70.597352
22,4,325,0,cliente,Av. Kennedy 2480,AV. KENNEDY 2480,-33.4074643,-70.5970805
22,5,324,0,cliente,Av. Kennedy 2316,AV. KENNEDY 2316,-33.4073969,-70.596901
22,6,323,0,cliente,Av. Kennedy 2206,AV. KENNEDY 2206,-33.4073516,-70.5967805
22,7,322,0,cliente,Av. Kennedy 2183,AV. KENNEDY 2183,-33.4073422,-70.5967554
22,8,321,0,cliente,Av. Kennedy 2099,AV. KENNEDY 2099,-33.4073076,-70.5966634
22,9,320,0,cliente,Av. Kennedy 1995,AV. KENNEDY 1995,-33.4072648,-70.5965495
22,10,318,0,cliente,Av. Kennedy 1795,AV. KENNEDY 1795,-33.4071826,-70.5963306
22,11,317,0,cliente,Av. Kennedy 1770,AV. KENNEDY 1770,-33.4071723,-70.5963032
22,12,316,0,cliente,Av. Kennedy 1678,AV. KENNEDY 1678,-33.4071344,-70.5962025
22,13,315,0,cliente,Av. Kennedy 1399,AV. KENNEDY 1399,-33.4070197,-70.5958971
22,14,328,0,cliente,Av. Kennedy 3662,AV. KENNEDY 3662,-33.4057301,-70.5922909
22,15,329,0,cliente,Av. Kennedy 3695,AV. KENNEDY 3695,-33.4055216,-70.5917304
22,16,330,0,cliente,Av. Kennedy 3779,AV. KENNEDY 3779,-33.4052895,-70.5910911
22,17,314,0,cliente,Av. Kennedy 1101,AV. KENNEDY 1101,-33.404958,-70.590861
22,18,319,0,cliente,Av. Kennedy 198,AV. KENNEDY 198,-33.404958,-70.590861
22,19,337,0,cliente,Av. Kennedy 512,AV. KENNEDY 512,-33.404958,-70.590861
22,20,352,0,cliente,Av. Kennedy 640,AV. KENNEDY 640,-33.404958,-70.590861
22,21,364,0,cliente,Av. Kennedy 767,AV. KENNEDY 767,-33.404958,-70.590861
22,22,333,0,cliente,Av. Kennedy 4724,AV. KENNEDY 4724,-33.4028231,-70.5834356
22,23,336,0,cliente,Av. Kennedy 5098,AV. KENNEDY 5098,-33.4018228,-70.5810517
22,24,339,0,cliente,Av. Kennedy 5225,AV. KENNEDY 5225,-33.401861,-70.5808135
22,25,338,0,cliente,Av. Kennedy 5146,AV. KENNEDY 5146,-33.40134345,-70.58100185
22,26,348,0,cliente,Av. Kennedy 6045,AV. KENNEDY 6045,-33.3978197,-70.5707074
22,27,349,0,cliente,Av. Kennedy 6061,AV. KENNEDY 6061,-33.3977255,-70.5704555
22,28,75,0,cliente,Av. Apoquindo 5706,AV. APOQUINDO 5706,-33.4096712,-70.5703756
22,29,790,0,cliente,Av. Pajaritos 663,AV. PAJARITOS 663,-33.52094687974683,-70.7570707443038
22,30,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
23,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
23,1,942,0,cliente,Av. Recoleta 5351,AV. RECOLETA 5351,-33.3775993,-70.6381546
23,2,943,0,cliente,Av. Recoleta 5362,AV. RECOLETA 5362,-33.3775078,-70.638117
23,3,944,0,cliente,Av. Recoleta 5538,AV. RECOLETA 5538,-33.3751785,-70.6372758
23,4,945,0,cliente,Av. Recoleta 5910,AV. RECOLETA 5910,-33.3688014,-70.6346303
23,5,331,0,cliente,Av. Kennedy 4272,AV. KENNEDY 4272,-33.4044645,-70.5878314
23,6,332,0,cliente,Av. Kennedy 4559,AV. KENNEDY 4559,-33.4033895,-70.5844404
23,7,335,0,cliente,Av. Kennedy 5042,AV. KENNEDY 5042,-33.401922,-70.5812888
23,8,340,0,cliente,Av. Kennedy 5315,AV. KENNEDY 5315,-33.4008463,-70.5787572
23,9,343,0,cliente,Av. Kennedy 5560,AV. KENNEDY 5560,-33.4003518,-70.577242
23,10,341,0,cliente,Av. Kennedy 5469,AV. KENNEDY 5469,-33.3998813,-70.5764302
23,11,342,0,cliente,Av. Kennedy 5542,AV. KENNEDY 5542,-33.3996417,-70.5758255
23,12,344,0,cliente,Av. Kennedy 5651,AV. KENNEDY 5651,-33.3997632,-70.5757715
23,13,347,0,cliente,Av. Kennedy 5882,AV. KENNEDY 5882,-33.3987996,-70.5732628
23,14,79,0,cliente,Av. Apoquindo 5983,AV. APOQUINDO 5983,-33.40932678484848,-70.56787636565656
23,15,80,0,cliente,Av. Apoquindo 6239,AV. APOQUINDO 6239,-33.408421,-70.5656629
23,16,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
24,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
24,1,599,0,cliente,Av. Manuel Montt 4307,AV. MANUEL MONTT 4307,-33.450409379191655,-70.61310094459272
24,2,600,0,cliente,Av. Manuel Montt 4351,AV. MANUEL MONTT 4351,-33.450409379191655,-70.61310094459272
24,3,601,0,cliente,Av. Manuel Montt 4666,AV. MANUEL MONTT 4666,-33.450409379191655,-70.61310094459272
24,4,602,0,cliente,Av. Manuel Montt 4776,AV. MANUEL MONTT 4776,-33.450409379191655,-70.61310094459272
24,5,603,0,cliente,Av. Manuel Montt 4785,AV. MANUEL MONTT 4785,-33.450409379191655,-70.61310094459272
24,6,604,0,cliente,Av. Manuel Montt 4866,AV. MANUEL MONTT 4866,-33.450409379191655,-70.61310094459272
24,7,606,0,cliente,Av. Manuel Montt 5054,AV. MANUEL MONTT 5054,-33.450409379191655,-70.61310094459272
24,8,608,0,cliente,Av. Manuel Montt 5488,AV. MANUEL MONTT 5488,-33.450409379191655,-70.61310094459272
24,9,610,0,cliente,Av. Manuel Montt 5734,AV. MANUEL MONTT 5734,-33.450409379191655,-70.61310094459272
24,10,611,0,cliente,Av. Manuel Montt 5813,AV. MANUEL MONTT 5813,-33.450409379191655,-70.61310094459272
24,11,613,0,cliente,Av. Manuel Montt 6090,AV. MANUEL MONTT 6090,-33.450409379191655,-70.61310094459272
24,12,614,0,cliente,Av. Manuel Montt 6241,AV. MANUEL MONTT 6241,-33.450409379191655,-70.61310094459272
24,13,616,0,cliente,Av. Manuel Montt 6339,AV. MANUEL MONTT 6339,-33.450409379191655,-70.61310094459272
24,14,617,0,cliente,Av. Manuel Montt 6504,AV. MANUEL MONTT 6504,-33.450409379191655,-70.61310094459272
24,15,618,0,cliente,Av. Manuel Montt 6711,AV. MANUEL MONTT 6711,-33.450409379191655,-70.61310094459272
24,16,271,0,cliente,Av. Irarrázaval 3280,AV. IRARRÁZAVAL 3280,-33.4549972,-70.5967869
24,17,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
25,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
25,1,620,0,cliente,Av. Manuel Montt 6884,AV. MANUEL MONTT 6884,-33.450409379191655,-70.61310094459272
25,2,621,0,cliente,Av. Manuel Montt 7039,AV. MANUEL MONTT 7039,-33.450409379191655,-70.61310094459272
25,3,622,0,cliente,Av. Manuel Montt 7498,AV. MANUEL MONTT 7498,-33.450409379191655,-70.61310094459272
25,4,624,0,cliente,Av. Manuel Montt 7945,AV. MANUEL MONTT 7945,-33.450409379191655,-70.61310094459272
25,5,625,0,cliente,Av. Manuel Montt 8349,AV. MANUEL MONTT 8349,-33.450409379191655,-70.61310094459272
25,6,626,0,cliente,Av. Manuel Montt 8479,AV. MANUEL MONTT 8479,-33.450409379191655,-70.61310094459272
25,7,627,0,cliente,Av. Manuel Montt 8763,AV. MANUEL MONTT 8763,-33.450409379191655,-70.61310094459272
25,8,628,0,cliente,Av. Manuel Montt 8828,AV. MANUEL MONTT 8828,-33.450409379191655,-70.61310094459272
25,9,629,0,cliente,Av. Manuel Montt 8990,AV. MANUEL MONTT 8990,-33.450409379191655,-70.61310094459272
25,10,630,0,cliente,Av. Manuel Montt 9695,AV. MANUEL MONTT 9695,-33.450409379191655,-70.61310094459272
25,11,632,0,cliente,Av. Manuel Montt 9900,AV. MANUEL MONTT 9900,-33.450409379191655,-70.61310094459272
25,12,260,0,cliente,Av. Irarrázaval 2396,AV. IRARRÁZAVAL 2396,-33.453874464485985,-70.6061651
25,13,261,0,cliente,Av. Irarrázaval 2601,AV. IRARRÁZAVAL 2601,-33.4541868,-70.6041639
25,14,263,0,cliente,Av. Irarrázaval 2771,AV. IRARRÁZAVAL 2771,-33.4543753,-70.6023646
25,15,262,0,cliente,Av. Irarrázaval 2767,AV. IRARRÁZAVAL 2767,-33.4544603,-70.6023163
25,16,268,0,cliente,Av. Irarrázaval 3003,AV. IRARRÁZAVAL 3003,-33.4546372,-70.5998304
25,17,269,0,cliente,Av. Irarrázaval 3007,AV. IRARRÁZAVAL 3007,-33.454644,-70.5997796
25,18,272,0,cliente,Av. Irarrázaval 3307,AV. IRARRÁZAVAL 3307,-33.45517297073171,-70.59676312682927
25,19,273,0,cliente,Av. Irarrázaval 3425,AV. IRARRÁZAVAL 3425,-33.4553848,-70.5951816
25,20,287,0,cliente,Av. Irarrázaval 5105,AV. IRARRÁZAVAL 5105,-33.454334,-70.5766955
25,21,180,0,cliente,Av. Grecia 6697,AV. GRECIA 6697,-33.4715385,-70.5640517
25,22,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
26,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
26,1,778,0,cliente,Av. Pajaritos 4944,AV. PAJARITOS 4944,-33.4766073,-70.7406422
26,2,777,0,cliente,Av. Pajaritos 4700,AV. PAJARITOS 4700,-33.4792076,-70.7426405
26,3,775,0,cliente,Av. Pajaritos 4468,AV. PAJARITOS 4468,-33.4816044,-70.745352
26,4,774,0,cliente,Av. Pajaritos 4330,AV. PAJARITOS 4330,-33.4845309,-70.7465304
26,5,4,0,cliente,Av. Américo Vespucio 136,AV. AMÉRICO VESPUCIO 136,-33.48655105825188,-70.75190483304881
26,6,1,0,cliente,Av. Américo Vespucio 118,AV. AMÉRICO VESPUCIO 118,-33.48670313065888,-70.75193413844674
26,7,784,0,cliente,Av. Pajaritos 5937,AV. PAJARITOS 5937,-33.488076083068606,-70.75138480605311
26,8,785,0,cliente,Av. Pajaritos 6127,AV. PAJARITOS 6127,-33.488076083068606,-70.75138480605311
26,9,787,0,cliente,Av. Pajaritos 6316,AV. PAJARITOS 6316,-33.488076083068606,-70.75138480605311
26,10,788,0,cliente,Av. Pajaritos 6452,AV. PAJARITOS 6452,-33.488076083068606,-70.75138480605311
26,11,789,0,cliente,Av. Pajaritos 6489,AV. PAJARITOS 6489,-33.488076083068606,-70.75138480605311
26,12,791,0,cliente,Av. Pajaritos 6860,AV. PAJARITOS 6860,-33.488076083068606,-70.75138480605311
26,13,792,0,cliente,Av. Pajaritos 7032,AV. PAJARITOS 7032,-33.488076083068606,-70.75138480605311
26,14,795,0,cliente,Av. Pajaritos 7516,AV. PAJARITOS 7516,-33.488076083068606,-70.75138480605311
26,15,796,0,cliente,Av. Pajaritos 7853,AV. PAJARITOS 7853,-33.488076083068606,-70.75138480605311
26,16,797,0,cliente,Av. Pajaritos 8228,AV. PAJARITOS 8228,-33.488076083068606,-70.75138480605311
26,17,798,0,cliente,Av. Pajaritos 8388,AV. PAJARITOS 8388,-33.488076083068606,-70.75138480605311
26,18,799,0,cliente,Av. Pajaritos 8543,AV. PAJARITOS 8543,-33.488076083068606,-70.75138480605311
26,19,800,0,cliente,Av. Pajaritos 8544,AV. PAJARITOS 8544,-33.488076083068606,-70.75138480605311
26,20,801,0,cliente,Av. Pajaritos 8593,AV. PAJARITOS 8593,-33.488076083068606,-70.75138480605311
26,21,802,0,cliente,Av. Pajaritos 8764,AV. PAJARITOS 8764,-33.488076083068606,-70.75138480605311
26,22,807,0,cliente,Av. Pajaritos 9448,AV. PAJARITOS 9448,-33.488076083068606,-70.75138480605311
26,23,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
27,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
27,1,864,0,cliente,Av. Providencia 2524,AV. PROVIDENCIA 2524,-33.4191258,-70.6037758
27,2,865,0,cliente,Av. Providencia 2654,AV. PROVIDENCIA 2654,-33.4185123,-70.6022232
27,3,64,0,cliente,Av. Apoquindo 3481,AV. APOQUINDO 3481,-33.4162004,-70.5935737
27,4,63,0,cliente,Av. Apoquindo 3229,AV. APOQUINDO 3229,-33.4160233,-70.5925832
27,5,65,0,cliente,Av. Apoquindo 3723,AV. APOQUINDO 3723,-33.415742,-70.5916076
27,6,62,0,cliente,Av. Apoquindo 2937,AV. APOQUINDO 2937,-33.4157335,-70.5911617
27,7,61,0,cliente,Av. Apoquindo 2899,AV. APOQUINDO 2899,-33.4156958,-70.5909767
27,8,66,0,cliente,Av. Apoquindo 3809,AV. APOQUINDO 3809,-33.4156139,-70.590686
27,9,67,0,cliente,Av. Apoquindo 3829,AV. APOQUINDO 3829,-33.4155624,-70.5905938
27,10,59,0,cliente,Av. Apoquindo 2531,AV. APOQUINDO 2531,-33.4154605,-70.5898236
27,11,57,0,cliente,Av. Apoquindo 2255,AV. APOQUINDO 2255,-33.4154493,-70.5897701
27,12,56,0,cliente,Av. Apoquindo 2126,AV. APOQUINDO 2126,-33.4154441,-70.5897451
27,13,55,0,cliente,Av. Apoquindo 1918,AV. APOQUINDO 1918,-33.4154357,-70.5897048
27,14,54,0,cliente,Av. Apoquindo 1827,AV. APOQUINDO 1827,-33.415432,-70.5896872
27,15,53,0,cliente,Av. Apoquindo 1730,AV. APOQUINDO 1730,-33.4154282,-70.5896684
27,16,52,0,cliente,Av. Apoquindo 1556,AV. APOQUINDO 1556,-33.4154213,-70.5896346
27,17,51,0,cliente,Av. Apoquindo 1470,AV. APOQUINDO 1470,-33.4154179,-70.5896179
27,18,50,0,cliente,Av. Apoquindo 1400,AV. APOQUINDO 1400,-33.4154151,-70.5896044
27,19,49,0,cliente,Av. Apoquindo 1257,AV. APOQUINDO 1257,-33.4154095,-70.5895766
27,20,48,0,cliente,Av. Apoquindo 1250,AV. APOQUINDO 1250,-33.4154092,-70.5895753
27,21,47,0,cliente,Av. Apoquindo 1062,AV. APOQUINDO 1062,-33.4154018,-70.5895388
27,22,46,0,cliente,Av. Apoquindo 1014,AV. APOQUINDO 1014,-33.4153999,-70.5895295
27,23,97,0,cliente,Av. Apoquindo 868,AV. APOQUINDO 868,-33.4153941,-70.5895012
27,24,93,0,cliente,Av. Apoquindo 793,AV. APOQUINDO 793,-33.4153911,-70.5894866
27,25,60,0,cliente,Av. Apoquindo 282,AV. APOQUINDO 282,-33.4153709,-70.5893875
27,26,58,0,cliente,Av. Apoquindo 241,AV. APOQUINDO 241,-33.4153693,-70.5893796
27,27,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
28,0,0,1,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
28,1,848,0,cliente,Av. Pedro de Valdivia 9052,AV. PEDRO DE VALDIVIA 9052,-33.446682,-70.605953
28,2,849,0,cliente,Av. Pedro de Valdivia 9126,AV. PEDRO DE VALDIVIA 9126,-33.446682,-70.605953
28,3,850,0,cliente,Av. Pedro de Valdivia 9132,AV. PEDRO DE VALDIVIA 9132,-33.446682,-70.605953
