fecha,ventana,cluster_id_dia,ruta_id,orden_visita,node_id,es_deposito,km_ruta,tiempo_total_h,volumen_ruta_m3,peso_ruta_kg,tipo,direccion_original,direccion_normalizada,lat,lon
2026-12-16,PM,9,1,1,207,0,21.404,2.189,6.711,1307.679,cliente,Av. Independencia 277,AV. INDEPENDENCIA 277,-33.428542485106384,-70.65369129574468
2026-12-16,PM,9,1,2,202,0,21.404,2.189,6.711,1307.679,cliente,Av. Independencia 24,AV. INDEPENDENCIA 24,-33.430113,-70.653323
2026-12-16,PM,9,1,3,1021,0,21.404,2.189,6.711,1307.679,cliente,Av. Tobalaba 1657,AV. TOBALABA 1657,-33.4284355,-70.5885328
2026-12-16,PM,9,1,4,1025,0,21.404,2.189,6.711,1307.679,cliente,Av. Tobalaba 2189,AV. TOBALABA 2189,-33.4286985,-70.588099
2026-12-16,PM,9,1,5,1031,0,21.404,2.189,6.711,1307.679,cliente,Av. Tobalaba 3177,AV. TOBALABA 3177,-33.4310051,-70.5854485
2026-12-16,PM,9,1,6,1033,0,21.404,2.189,6.711,1307.679,cliente,Av. Tobalaba 3356,AV. TOBALABA 3356,-33.4314419,-70.5849939
2026-12-16,PM,9,1,7,1039,0,21.404,2.189,6.711,1307.679,cliente,Av. Tobalaba 4107,AV. TOBALABA 4107,-33.4333773,-70.5832652
2026-12-16,PM,9,1,8,1049,0,21.404,2.189,6.711,1307.679,cliente,Av. Tobalaba 5396,AV. TOBALABA 5396,-33.437406,-70.5750629
2026-12-16,PM,9,1,9,0,1,21.404,2.189,6.711,1307.679,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,1,1,0,0,1,29.975,3.041,8.936,1454.907,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,1,1,1,247,0,29.975,3.041,8.936,1454.907,cliente,Av. Independencia 912,AV. INDEPENDENCIA 912,-33.420777,-70.6556571
2026-12-17,AM,1,1,2,939,0,29.975,3.041,8.936,1454.907,cliente,Av. Recoleta 514,AV. RECOLETA 514,-33.4269572,-70.6462633
2026-12-17,AM,1,1,3,958,0,29.975,3.041,8.936,1454.907,cliente,Av. Recoleta 978,AV. RECOLETA 978,-33.4208542,-70.6444263
2026-12-17,AM,1,1,4,1131,0,29.975,3.041,8.936,1454.907,cliente,Av. Vitacura 1149,AV. VITACURA 1149,-33.4175767,-70.6051412
2026-12-17,AM,1,1,5,67,0,29.975,3.041,8.936,1454.907,cliente,Av. Apoquindo 3829,AV. APOQUINDO 3829,-33.4155624,-70.5905938
2026-12-17,AM,1,1,6,97,0,29.975,3.041,8.936,1454.907,cliente,Av. Apoquindo 868,AV. APOQUINDO 868,-33.4153941,-70.5895012
2026-12-17,AM,1,1,7,317,0,29.975,3.041,8.936,1454.907,cliente,Av. Kennedy 1770,AV. KENNEDY 1770,-33.4071723,-70.5963032
2026-12-17,AM,1,1,8,319,0,29.975,3.041,8.936,1454.907,cliente,Av. Kennedy 198,AV. KENNEDY 198,-33.404958,-70.590861
2026-12-17,AM,1,1,9,352,0,29.975,3.041,8.936,1454.907,cliente,Av. Kennedy 640,AV. KENNEDY 640,-33.404958,-70.590861
2026-12-17,AM,1,1,10,467,0,29.975,3.041,8.936,1454.907,cliente,Av. Las Condes 6073,AV. LAS CONDES 6073,-33.393217,-70.544274
2026-12-17,AM,1,1,11,1268,0,29.975,3.041,8.936,1454.907,cliente,Avenida Las Condes 1859,AVENIDA LAS CONDES 1859,-33.393217,-70.544274
2026-12-17,AM,1,1,12,0,1,29.975,3.041,8.936,1454.907,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,1,2,0,0,1,29.09,1.997,8.071,1081.898,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,1,2,1,82,0,29.09,1.997,8.071,1081.898,cliente,Av. Apoquindo 6480,AV. APOQUINDO 6480,-33.4075428882353,-70.56299911176471
2026-12-17,AM,1,2,2,1196,0,29.09,1.997,8.071,1081.898,cliente,Avenida Apoquindo 6587,AVENIDA APOQUINDO 6587,-33.40758833636364,-70.56084234545453
2026-12-17,AM,1,2,3,460,0,29.09,1.997,8.071,1081.898,cliente,Av. Las Condes 5070,AV. LAS CONDES 5070,-33.393217,-70.544274
2026-12-17,AM,1,2,4,453,0,29.09,1.997,8.071,1081.898,cliente,Av. Las Condes 3925,AV. LAS CONDES 3925,-33.38904613999576,-70.54005416426546
2026-12-17,AM,1,2,5,466,0,29.09,1.997,8.071,1081.898,cliente,Av. Las Condes 599,AV. LAS CONDES 599,-33.38904613999576,-70.54005416426546
2026-12-17,AM,1,2,6,0,1,29.09,1.997,8.071,1081.898,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,1,3,0,0,1,29.008,1.494,4.081,503.772,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,1,3,1,465,0,29.008,1.494,4.081,503.772,cliente,Av. Las Condes 5693,AV. LAS CONDES 5693,-33.38904613999576,-70.54005416426546
2026-12-17,AM,1,3,2,1253,0,29.008,1.494,4.081,503.772,cliente,Avenida Kennedy 9675,AVENIDA KENNEDY 9675,-33.3865381,-70.5399915
2026-12-17,AM,1,3,3,0,1,29.008,1.494,4.081,503.772,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,4,1,0,0,1,30.193,3.041,8.999,1412.079,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,4,1,1,516,0,30.193,3.041,8.999,1412.079,cliente,Av. Libertador Bernardo O Higgins 5151,AV. LIBERTADOR BERNARDO O HIGGINS 5151,-33.448743251107814,-70.67154545028562
2026-12-17,AM,4,1,2,524,0,30.193,3.041,8.999,1412.079,cliente,Av. Libertador Bernardo O Higgins 6150,AV. LIBERTADOR BERNARDO O HIGGINS 6150,-33.448743251107814,-70.67154545028562
2026-12-17,AM,4,1,3,2035,0,30.193,3.041,8.999,1412.079,cliente,Calle San Diego 3190,CALLE SAN DIEGO 3190,-33.46971150355578,-70.64855318455172
2026-12-17,AM,4,1,4,2053,0,30.193,3.041,8.999,1412.079,cliente,Calle San Diego 6271,CALLE SAN DIEGO 6271,-33.46971150355578,-70.64855318455172
2026-12-17,AM,4,1,5,2061,0,30.193,3.041,8.999,1412.079,cliente,Calle San Diego 7691,CALLE SAN DIEGO 7691,-33.46971150355578,-70.64855318455172
2026-12-17,AM,4,1,6,1485,0,30.193,3.041,8.999,1412.079,cliente,Calle Arturo Prat 2074,CALLE ARTURO PRAT 2074,-33.47282681836735,-70.64653184285714
2026-12-17,AM,4,1,7,966,0,30.193,3.041,8.999,1412.079,cliente,Av. Santa Rosa 2215,AV. SANTA ROSA 2215,-33.474066066666666,-70.642220325
2026-12-17,AM,4,1,8,102,0,30.193,3.041,8.999,1412.079,cliente,Av. Departamental 1018,AV. DEPARTAMENTAL 1018,-33.5038862,-70.6533757
2026-12-17,AM,4,1,9,2236,0,30.193,3.041,8.999,1412.079,cliente,Gran Avenida José Miguel Carrera 5847,GRAN AVENIDA JOSÉ MIGUEL CARRERA 5847,-33.509054,-70.6564327
2026-12-17,AM,4,1,10,993,0,30.193,3.041,8.999,1412.079,cliente,Av. Santa Rosa 6201,AV. SANTA ROSA 6201,-33.5156645,-70.6371036
2026-12-17,AM,4,1,11,1012,0,30.193,3.041,8.999,1412.079,cliente,Av. Santa Rosa 9308,AV. SANTA ROSA 9308,-33.545539008695656,-70.63337706086956
2026-12-17,AM,4,1,12,0,1,30.193,3.041,8.999,1412.079,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,4,2,0,0,1,29.253,2.003,8.697,1191.855,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,4,2,1,2228,0,29.253,2.003,8.697,1191.855,cliente,Gran Avenida José Miguel Carrera 4320,GRAN AVENIDA JOSÉ MIGUEL CARRERA 4320,-33.493553846153844,-70.65186006538461
2026-12-17,AM,4,2,2,982,0,29.253,2.003,8.697,1191.855,cliente,Av. Santa Rosa 5072,AV. SANTA ROSA 5072,-33.503771387878786,-70.63859932525251
2026-12-17,AM,4,2,3,987,0,29.253,2.003,8.697,1191.855,cliente,Av. Santa Rosa 5600,AV. SANTA ROSA 5600,-33.5090023,-70.6380481
2026-12-17,AM,4,2,4,1003,0,29.253,2.003,8.697,1191.855,cliente,Av. Santa Rosa 7595,AV. SANTA ROSA 7595,-33.52947,-70.6353683
2026-12-17,AM,4,2,5,39,0,29.253,2.003,8.697,1191.855,cliente,Av. Américo Vespucio 8714,AV. AMÉRICO VESPUCIO 8714,-33.5342347,-70.6072592
2026-12-17,AM,4,2,6,0,1,29.253,2.003,8.697,1191.855,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,4,3,0,0,1,37.178,1.82,1.238,197.562,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,4,3,1,41,0,37.178,1.82,1.238,197.562,cliente,Av. Américo Vespucio 898,AV. AMÉRICO VESPUCIO 898,-33.5392377,-70.6538016
2026-12-17,AM,4,3,2,432,0,37.178,1.82,1.238,197.562,cliente,Av. La Florida 9575,AV. LA FLORIDA 9575,-33.5417812,-70.570847
2026-12-17,AM,4,3,3,0,1,37.178,1.82,1.238,197.562,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,5,1,0,0,1,32.537,2.804,8.836,1413.815,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,5,1,1,961,0,32.537,2.804,8.836,1413.815,cliente,Av. Santa Rosa 1012,AV. SANTA ROSA 1012,-33.4575059,-70.643308975
2026-12-17,AM,5,1,2,696,0,32.537,2.804,8.836,1413.815,cliente,Av. Matta 2130,AV. MATTA 2130,-33.45799120274538,-70.64211682398948
2026-12-17,AM,5,1,3,701,0,32.537,2.804,8.836,1413.815,cliente,Av. Matta 2839,AV. MATTA 2839,-33.45799120274538,-70.64211682398948
2026-12-17,AM,5,1,4,702,0,32.537,2.804,8.836,1413.815,cliente,Av. Matta 2957,AV. MATTA 2957,-33.45799120274538,-70.64211682398948
2026-12-17,AM,5,1,5,704,0,32.537,2.804,8.836,1413.815,cliente,Av. Matta 3173,AV. MATTA 3173,-33.45799120274538,-70.64211682398948
2026-12-17,AM,5,1,6,1478,0,32.537,2.804,8.836,1413.815,cliente,Calle Arturo Prat 1115,CALLE ARTURO PRAT 1115,-33.459641524999995,-70.64736903750001
2026-12-17,AM,5,1,7,1482,0,32.537,2.804,8.836,1413.815,cliente,Calle Arturo Prat 1596,CALLE ARTURO PRAT 1596,-33.4670604,-70.6467713
2026-12-17,AM,5,1,8,1254,0,32.537,2.804,8.836,1413.815,cliente,Avenida La Florida 1383,AVENIDA LA FLORIDA 1383,-33.5158876737604,-70.58408346247862
2026-12-17,AM,5,1,9,1053,0,32.537,2.804,8.836,1413.815,cliente,Av. Tobalaba 6329,AV. TOBALABA 6329,-33.5163153,-70.5586914
2026-12-17,AM,5,1,10,0,1,32.537,2.804,8.836,1413.815,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,5,2,0,0,1,33.098,2.657,8.307,1210.621,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,5,2,1,730,0,33.098,2.657,8.307,1210.621,cliente,Av. Matta 7154,AV. MATTA 7154,-33.45799120274538,-70.64211682398948
2026-12-17,AM,5,2,2,1096,0,33.098,2.657,8.307,1210.621,cliente,Av. Vicuña Mackenna 3234,AV. VICUÑA MACKENNA 3234,-33.48105621020408,-70.6211678489796
2026-12-17,AM,5,2,3,1103,0,33.098,2.657,8.307,1210.621,cliente,Av. Vicuña Mackenna 4039,AV. VICUÑA MACKENNA 4039,-33.49041304285714,-70.61812327142857
2026-12-17,AM,5,2,4,1104,0,33.098,2.657,8.307,1210.621,cliente,Av. Vicuña Mackenna 4060,AV. VICUÑA MACKENNA 4060,-33.49099302955475,-70.61726020909137
2026-12-17,AM,5,2,5,577,0,33.098,2.657,8.307,1210.621,cliente,Av. Macul 922,AV. MACUL 922,-33.49707804581206,-70.59790889427815
2026-12-17,AM,5,2,6,28,0,33.098,2.657,8.307,1210.621,cliente,Av. Américo Vespucio 6368,AV. AMÉRICO VESPUCIO 6368,-33.5100601,-70.5906087
2026-12-17,AM,5,2,7,130,0,33.098,2.657,8.307,1210.621,cliente,Av. Departamental 5698,AV. DEPARTAMENTAL 5698,-33.5109128,-70.5745936
2026-12-17,AM,5,2,8,392,0,33.098,2.657,8.307,1210.621,cliente,Av. La Florida 3507,AV. LA FLORIDA 3507,-33.53363369958494,-70.57434383002352
2026-12-17,AM,5,2,9,0,1,33.098,2.657,8.307,1210.621,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,5,3,0,0,1,28.852,1.321,2.327,349.642,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,5,3,1,417,0,28.852,1.321,2.327,349.642,cliente,Av. La Florida 7523,AV. LA FLORIDA 7523,-33.5210421,-70.5795288
2026-12-17,AM,5,3,2,0,1,28.852,1.321,2.327,349.642,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,6,1,0,0,1,14.813,2.259,8.682,1358.978,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,6,1,1,2084,0,14.813,2.259,8.682,1358.978,cliente,Calle Santo Domingo 2065,CALLE SANTO DOMINGO 2065,-33.43758525416667,-70.66538960208334
2026-12-17,AM,6,1,2,1602,0,14.813,2.259,8.682,1358.978,cliente,Calle Catedral 4145,CALLE CATEDRAL 4145,-33.438738201983064,-70.66443720992424
2026-12-17,AM,6,1,3,1671,0,14.813,2.259,8.682,1358.978,cliente,Calle Compañía de Jesús 7400,CALLE COMPAÑÍA DE JESÚS 7400,-33.439644149230105,-70.66251983715254
2026-12-17,AM,6,1,4,1672,0,14.813,2.259,8.682,1358.978,cliente,Calle Compañía de Jesús 7475,CALLE COMPAÑÍA DE JESÚS 7475,-33.439644149230105,-70.66251983715254
2026-12-17,AM,6,1,5,1641,0,14.813,2.259,8.682,1358.978,cliente,Calle Compañía de Jesús 1424,CALLE COMPAÑÍA DE JESÚS 1424,-33.439218836734696,-70.65715035102042
2026-12-17,AM,6,1,6,1483,0,14.813,2.259,8.682,1358.978,cliente,Calle Arturo Prat 175,CALLE ARTURO PRAT 175,-33.44686055,-70.64992026
2026-12-17,AM,6,1,7,1533,0,14.813,2.259,8.682,1358.978,cliente,Calle Arturo Prat 8711,CALLE ARTURO PRAT 8711,-33.452475519393765,-70.64863131734094
2026-12-17,AM,6,1,8,740,0,14.813,2.259,8.682,1358.978,cliente,Av. Matta 8464,AV. MATTA 8464,-33.45799120274538,-70.64211682398948
2026-12-17,AM,6,1,9,703,0,14.813,2.259,8.682,1358.978,cliente,Av. Matta 306,AV. MATTA 306,-33.4564073,-70.6336785
2026-12-17,AM,6,1,10,1219,0,14.813,2.259,8.682,1358.978,cliente,Avenida Grecia 943,AVENIDA GRECIA 943,-33.46049613448276,-70.6220507
2026-12-17,AM,6,1,11,0,1,14.813,2.259,8.682,1358.978,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,6,2,0,0,1,20.121,1.638,8.476,1306.801,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,6,2,1,309,0,20.121,1.638,8.476,1306.801,cliente,Av. Irarrázaval 9646,AV. IRARRÁZAVAL 9646,-33.45211752135792,-70.62996532946244
2026-12-17,AM,6,2,2,1236,0,20.121,1.638,8.476,1306.801,cliente,Avenida Irarrázaval 7578,AVENIDA IRARRÁZAVAL 7578,-33.45211752135792,-70.62996532946244
2026-12-17,AM,6,2,3,1077,0,20.121,1.638,8.476,1306.801,cliente,Av. Vicuña Mackenna 1106,AV. VICUÑA MACKENNA 1106,-33.4552367,-70.6299769
2026-12-17,AM,6,2,4,1078,0,20.121,1.638,8.476,1306.801,cliente,Av. Vicuña Mackenna 1385,AV. VICUÑA MACKENNA 1385,-33.46059835,-70.62956850676667
2026-12-17,AM,6,2,5,1291,0,20.121,1.638,8.476,1306.801,cliente,Avenida Macul 2356,AVENIDA MACUL 2356,-33.47626346046511,-70.59871930465115
2026-12-17,AM,6,2,6,0,1,20.121,1.638,8.476,1306.801,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,6,3,0,0,1,32.283,1.804,4.596,774.392,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,6,3,1,174,0,32.283,1.804,4.596,774.392,cliente,Av. Grecia 5903,AV. GRECIA 5903,-33.469675,-70.574575
2026-12-17,AM,6,3,2,1179,0,32.283,1.804,4.596,774.392,cliente,Avenida Américo Vespucio 2037,AVENIDA AMÉRICO VESPUCIO 2037,-33.47458170743243,-70.57790245202703
2026-12-17,AM,6,3,3,141,0,32.283,1.804,4.596,774.392,cliente,Av. Departamental 7599,AV. DEPARTAMENTAL 7599,-33.5120122,-70.5544324
2026-12-17,AM,6,3,4,0,1,32.283,1.804,4.596,774.392,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,9,1,0,0,1,7.906,1.15,8.995,1076.238,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,9,1,1,1916,0,7.906,1.15,8.995,1076.238,cliente,Calle Morandé 2308,CALLE MORANDÉ 2308,-33.43452185756808,-70.65443829443069
2026-12-17,AM,9,1,2,1939,0,7.906,1.15,8.995,1076.238,cliente,Calle Morandé 6751,CALLE MORANDÉ 6751,-33.43452185756808,-70.65443829443069
2026-12-17,AM,9,1,3,1948,0,7.906,1.15,8.995,1076.238,cliente,Calle Morandé 7466,CALLE MORANDÉ 7466,-33.43452185756808,-70.65443829443069
2026-12-17,AM,9,1,4,1227,0,7.906,1.15,8.995,1076.238,cliente,Avenida Independencia 8147,AVENIDA INDEPENDENCIA 8147,-33.430113,-70.653323
2026-12-17,AM,9,1,5,947,0,7.906,1.15,8.995,1076.238,cliente,Av. Recoleta 6272,AV. RECOLETA 6272,-33.431874,-70.647723
2026-12-17,AM,9,1,6,0,1,7.906,1.15,8.995,1076.238,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,9,2,0,0,1,8.95,1.691,8.868,1375.54,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,9,2,1,237,0,8.95,1.691,8.868,1375.54,cliente,Av. Independencia 8328,AV. INDEPENDENCIA 8328,-33.430113,-70.653323
2026-12-17,AM,9,2,2,1973,0,8.95,1.691,8.868,1375.54,cliente,Calle San Antonio 3448,CALLE SAN ANTONIO 3448,-33.43487534738776,-70.64887247008978
2026-12-17,AM,9,2,3,2099,0,8.95,1.691,8.868,1375.54,cliente,Calle Santo Domingo 483,CALLE SANTO DOMINGO 483,-33.435834658333334,-70.64424011875
2026-12-17,AM,9,2,4,1856,0,8.95,1.691,8.868,1375.54,cliente,Calle Monjitas 1312,CALLE MONJITAS 1312,-33.436639090107406,-70.64200400967839
2026-12-17,AM,9,2,5,1861,0,8.95,1.691,8.868,1375.54,cliente,Calle Monjitas 2837,CALLE MONJITAS 2837,-33.436639090107406,-70.64200400967839
2026-12-17,AM,9,2,6,1876,0,8.95,1.691,8.868,1375.54,cliente,Calle Monjitas 5755,CALLE MONJITAS 5755,-33.436639090107406,-70.64200400967839
2026-12-17,AM,9,2,7,1882,0,8.95,1.691,8.868,1375.54,cliente,Calle Monjitas 6796,CALLE MONJITAS 6796,-33.436639090107406,-70.64200400967839
2026-12-17,AM,9,2,8,1845,0,8.95,1.691,8.868,1375.54,cliente,Calle Merced 8269,CALLE MERCED 8269,-33.43731790255185,-70.64174538474282
2026-12-17,AM,9,2,9,0,1,8.95,1.691,8.868,1375.54,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,9,3,0,0,1,11.676,1.3,4.444,688.884,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,AM,9,3,1,1889,0,11.676,1.3,4.444,688.884,cliente,Calle Monjitas 7397,CALLE MONJITAS 7397,-33.436639090107406,-70.64200400967839
2026-12-17,AM,9,3,2,1848,0,11.676,1.3,4.444,688.884,cliente,Calle Merced 8925,CALLE MERCED 8925,-33.43731790255185,-70.64174538474282
2026-12-17,AM,9,3,3,900,0,11.676,1.3,4.444,688.884,cliente,Av. Providencia 7142,AV. PROVIDENCIA 7142,-33.435086638100124,-70.62889344723304
2026-12-17,AM,9,3,4,901,0,11.676,1.3,4.444,688.884,cliente,Av. Providencia 7465,AV. PROVIDENCIA 7465,-33.435086638100124,-70.62889344723304
2026-12-17,AM,9,3,5,899,0,11.676,1.3,4.444,688.884,cliente,Av. Providencia 6854,AV. PROVIDENCIA 6854,-33.43307993353561,-70.62608343748443
2026-12-17,AM,9,3,6,0,1,11.676,1.3,4.444,688.884,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,PM,2,1,0,0,1,42.521,3.384,8.914,1326.976,deposito,"Poeta Pedro Prado 1556, Santiago, Quinta Normal, Región Metropolitana, Chile","POETA PEDRO PRADO 1556, SANTIAGO, QUINTA NORMAL, REGIÓN METROPOLITANA, CHILE",-33.42748443128771,-70.68728138816309
2026-12-17,PM,2,1,1,1416,0,42.521,3.384,8.914,1326.976,cliente,Calle Amunátegui 1188,CALLE AMUNÁTEGUI 1188,-33.41625625370045,-70.66756956491413
2026-12-17,PM,2,1,2,1449,0,42.521,3.384,8.914,1326.976,cliente,Calle Amunátegui 6560,CALLE AMUNÁTEGUI 6560,-33.41625625370045,-70.66756956491413
2026-12-17,PM,2,1,3,1457,0,42.521,3.384,8.914,1326.976,cliente,Calle Amunátegui 7235,CALLE AMUNÁTEGUI 7235,-33.41625625370045,-70.66756956491413
2026-12-17,PM,2,1,4,1469,0,42.521,3.384,8.914,1326.976,cliente,Calle Amunátegui 8931,CALLE AMUNÁTEGUI 8931,-33.41625625370045,-70.66756956491413
2026-12-17,PM,2,1,5,200,0,42.521,3.384,8.914,1326.976,cliente,Av. Independencia 2139,AV. INDEPENDENCIA 2139,-33.4076246,-70.6608615
